date	rnum	rank	rankInten	rankOldAndNew	movieCd	movieNm	openDt	salesAmt	salesShare	salesInten	salesChange	salesAcc	audiCnt	audiInten	audiChange	audiAcc	scrnCnt	showCnt
20160101	10	10	0	NEW	20130566	무뢰한	2015-05-27	173000	0.0	173000	100	3262380431	22	22	100	414663	1	1
20160101	1	1	0	OLD	20155563	어린왕자	2015-12-23	312224753	64.3	77091259	32.8	3507811547	39819	7384	22.8	468674	368	679
20160101	2	2	0	OLD	20158885	이웃집에 신이 산다	2015-12-24	76240300	15.7	22408600	41.6	497697600	8822	1955	28.5	62190	85	182
20160101	3	3	0	OLD	20156102	바닷마을 다이어리	2015-12-17	26127000	5.4	4915100	23.2	444768984	3125	393	14.4	55235	41	69
20160101	4	4	2	OLD	20155423	시카리오: 암살자의 도시	2015-12-03	16400500	3.4	7574700	85.8	1151998452	1872	763	68.8	142587	27	41
20160101	5	5	-1	OLD	20158883	에브리띵 윌 비 파인	2015-12-31	12410600	2.6	-1271400	-9.3	32067100	1491	-348	-18.9	4128	45	74
20160101	6	6	-1	OLD	20030404	러브 액츄얼리	2003-12-05	9788300	2.0	-1922000	-16.4	1962062108	1175	-364	-23.7	285841	25	33
20160101	7	7	0	OLD	20050082	이터널 선샤인	2005-11-10	6785800	1.4	165600	2.5	3703816392	772	-85	-9.9	487082	14	17
20160101	8	8	0	OLD	20157065	맥베스	2015-12-03	5982800	1.2	283300	5	718190953	724	-8	-1.1	94334	16	17
20160101	9	9	0	OLD	20030043	그녀에게	2003-04-18	4666000	1.0	-432652	-8.5	18410652	545	-127	-18.9	2536	19	27
20160101	10	10	0	OLD	20154484	라스트 탱고	2015-12-31	4126100	0.8	405100	10.9	14189600	501	14	2.9	1763	15	20
20160101	1	1	1	OLD	20154141	스타워즈: 깨어난 포스	2015-12-17	1400855545	48.9	603603060	75.7	25550334085	154446	59442	62.6	2957680	552	2067
20160101	2	2	-1	OLD	20154242	몬스터 호텔 2	2015-12-24	991048145	34.6	287645560	40.9	8020060730	130502	29688	29.4	1093272	637	1828
20160101	3	3	0	OLD	20157197	라스트 위치 헌터	2015-12-30	235624600	8.2	48194300	25.7	580843600	28491	4014	16.4	78049	278	582
20160101	4	4	0	OLD	20153702	포켓몬 더 무비 XY 후파: 광륜의 초마신	2015-12-23	151254800	5.3	44265100	41.4	1679296300	20424	4981	32.3	234708	270	418
20160101	5	5	0	OLD	20150752	스누피: 더 피너츠 무비	2015-12-24	78216900	2.7	14133800	22.1	1272229000	10013	1050	11.7	166389	161	212
20160101	6	6	0	NEW	19568017	열정의 랩소디	 	1640000	0.1	1640000	100	2314000	820	820	100	1157	1	4
20160101	7	7	0	OLD	20157175	괴물의 아이	2015-11-25	3505600	0.1	1564400	80.6	1656086416	445	191	75.2	223661	10	10
20160101	8	8	-2	OLD	20136866	노예 12년	2014-02-27	801000	0.0	-168000	-17.3	3646193700	267	-56	-17.3	498633	1	4
20160101	9	9	0	NEW	20100040	역마차	 	414000	0.0	414000	100	10673000	207	207	100	4499	1	4
20160101	10	10	5	OLD	20157096	보루토 - 나루토 더 무비	2015-12-10	621500	0.0	484500	353.6	477037900	80	60	300	64142	1	2
20160102	1	1	0	NEW	20141598	타이밍	2015-12-10	1836000	40.8	1836000	100	290147800	204	204	100	38436	2	2
20160102	2	2	-1	OLD	20156047	나쁜 나라	2015-12-03	1139000	25.3	170000	17.5	113188400	172	34	24.6	16678	11	17
20160102	3	3	-1	OLD	20133531	나의 아들, 나의 어머니	2015-12-17	506000	11.2	-10000	-1.9	27116800	76	0	0	3756	9	10
20160102	4	4	3	OLD	20132799	족구왕	2014-08-21	247000	5.5	9000	3.8	364042500	28	0	0	46236	1	1
20160102	5	4	0	OLD	20151782	지금은맞고그때는틀리다	2015-09-24	240000	5.3	-159500	-39.9	658712100	28	-18	-39.1	79914	2	2
20160102	6	6	0	NEW	20141583	그들이 죽었다	2015-12-10	173000	3.8	173000	100	15537600	25	25	100	2176	1	1
20160102	7	7	-2	OLD	20152368	인 허 플레이스	2015-12-17	179000	4.0	-78000	-30.4	11108400	22	-9	-29	1487	5	6
20160102	8	8	2	OLD	20148667	친애하는 지도자동지께	2015-12-31	66000	1.5	-11000	-14.3	150000	9	-2	-18.2	21	2	2
20160102	9	8	4	OLD	20141703	불안한 외출	2015-12-10	72000	1.6	58000	414.3	12189600	9	7	350	1855	1	1
20160102	10	10	-2	OLD	20141602	소셜포비아	2015-03-12	25000	0.6	-111000	-81.6	1966003163	4	-13	-76.5	250052	1	1
20160102	1	1	0	OLD	20136068	히말라야	2015-12-16	3263470020	51.7	-1266325627	-28	47263041115	404874	-149433	-27	6088590	841	3905
20160102	2	2	0	OLD	20150025	내부자들: 디 오리지널	2015-12-31	1960437754	31.0	-132101601	-6.3	5289764824	232822	-15170	-6.1	640962	837	2076
20160102	3	3	0	OLD	20144442	조선마술사	2015-12-30	681016680	10.8	-472045273	-40.9	3340528427	86174	-58891	-40.6	455896	522	1724
20160102	4	4	0	OLD	20145171	대호	2015-12-16	296045100	4.7	-235611800	-44.3	12932510332	37237	-29239	-44	1687881	340	652
20160102	5	5	0	OLD	20156807	뽀로로 극장판 컴퓨터 왕국 대모험	2015-12-10	72304900	1.1	-24130200	-25	3070830600	9339	-2904	-23.7	413342	133	205
20160102	6	6	0	OLD	20149314	내부자들	2015-11-19	31497500	0.5	-25008900	-44.3	56553669557	3754	-2934	-43.9	7065774	29	49
20160102	7	7	2	OLD	20157501	극적인 하룻밤	2015-12-03	5346000	0.1	4817000	910.6	2616442429	666	606	1010	321610	6	7
20160102	8	8	0	NEW	20156748	열정같은소리하고있네	2015-11-25	2440000	0.0	2440000	100	4761399902	305	305	100	654407	1	2
20160102	9	9	0	NEW	20157465	그놈이다	2015-10-28	2384000	0.0	2384000	100	8098811152	298	298	100	1046313	1	1
20160102	10	10	0	NEW	20158483	오빠생각	2016-01-21	2466000	0.0	2466000	100	2466000	274	274	100	274	1	1
20160102	1	1	0	OLD	20155563	어린왕자	2015-12-23	229461880	62.4	-82762873	-26.5	3737273427	29804	-10015	-25.2	498478	331	531
20160102	2	2	0	OLD	20158885	이웃집에 신이 산다	2015-12-24	53425000	14.5	-22815300	-29.9	551122600	6228	-2594	-29.4	68418	71	151
20160102	3	3	0	OLD	20156102	바닷마을 다이어리	2015-12-17	24056000	6.5	-2071000	-7.9	468824984	2869	-256	-8.2	58104	46	72
20160102	4	4	0	OLD	20155423	시카리오: 암살자의 도시	2015-12-03	10194400	2.8	-6206100	-37.8	1162192852	1202	-670	-35.8	143789	23	34
20160102	5	5	0	OLD	20158883	에브리띵 윌 비 파인	2015-12-31	7162000	1.9	-5248600	-42.3	39229100	905	-586	-39.3	5033	44	62
20160102	6	6	2	OLD	20157065	맥베스	2015-12-03	6437800	1.8	455000	7.6	724628753	751	27	3.7	95085	15	16
20160102	7	7	3	OLD	20154484	라스트 탱고	2015-12-31	5556000	1.5	1429900	34.7	19745600	704	203	40.5	2467	19	24
20160102	8	8	-1	OLD	20050082	이터널 선샤인	2005-11-10	6171700	1.7	-614100	-9	3709988092	700	-72	-9.3	487782	13	16
20160102	9	9	-3	OLD	20030404	러브 액츄얼리	2003-12-05	4830000	1.3	-4958300	-50.7	1966892108	613	-562	-47.8	286454	26	27
20160102	10	10	-1	OLD	20030043	그녀에게	2003-04-18	5048700	1.4	382700	8.2	23459352	594	49	9	3130	19	24
20160102	1	1	0	NEW	20157042	셜록: 유령신부	2016-01-02	3136359200	60.7	3136359200	100	3136359200	396224	396224	100	396224	831	3256
20160102	2	2	0	OLD	20154242	몬스터 호텔 2	2015-12-24	787504446	15.2	-203543699	-20.5	8807565176	105175	-25327	-19.4	1198447	574	1559
20160102	3	3	-2	OLD	20154141	스타워즈: 깨어난 포스	2015-12-17	891221546	17.2	-509633999	-36.4	26441555631	96874	-57572	-37.3	3054554	472	1540
20160102	4	4	0	OLD	20153702	포켓몬 더 무비 XY 후파: 광륜의 초마신	2015-12-23	131230700	2.5	-20024100	-13.2	1810527000	17872	-2552	-12.5	252580	243	345
20160102	5	5	-2	OLD	20157197	라스트 위치 헌터	2015-12-30	130950300	2.5	-104674300	-44.4	711793900	15773	-12718	-44.6	93822	246	424
20160102	6	6	-1	OLD	20150752	스누피: 더 피너츠 무비	2015-12-24	62655300	1.2	-15561600	-19.9	1334884300	8086	-1927	-19.2	174475	146	185
20160102	7	7	-1	OLD	19568017	열정의 랩소디	 	1630000	0.0	-10000	-0.6	3944000	815	-5	-0.6	1972	1	4
20160102	8	8	0	NEW	20155277	더 셰프	2015-11-05	3952000	0.1	3952000	100	1486470148	494	494	100	187005	1	2
20160102	9	9	0	NEW	20144683	하트 오브 더 씨	2015-12-03	3424000	0.1	3424000	100	6780844023	428	428	100	809827	1	2
20160102	10	10	-3	OLD	20157175	괴물의 아이	2015-11-25	2838000	0.1	-667600	-19	1658924416	351	-94	-21.1	224012	11	11
20160103	1	1	1	OLD	20156047	나쁜 나라	2015-12-03	914000	25.0	-225000	-19.8	114102400	129	-43	-25	16807	11	16
20160103	2	2	1	OLD	20133531	나의 아들, 나의 어머니	2015-12-17	578000	15.8	72000	14.2	27694800	86	10	13.2	3842	10	11
20160103	3	3	7	OLD	20141602	소셜포비아	2015-03-12	589000	16.1	564000	2256	1966592163	72	68	1700	250124	2	2
20160103	4	4	0	NEW	20159643	글로리데이	2016-03-24	568000	15.5	568000	100	2824800	71	71	100	298	1	1
20160103	5	5	0	NEW	20155388	초인	2016-05-05	420800	11.5	420800	100	1024200	53	53	100	150	1	1
20160103	6	6	2	OLD	20148667	친애하는 지도자동지께	2015-12-31	107000	2.9	41000	62.1	257000	15	6	66.7	36	3	3
20160103	7	7	0	NEW	20158824	프랑스 영화처럼	2016-01-14	112000	3.1	112000	100	358000	14	14	100	45	1	1
20160103	8	8	-1	OLD	20152368	인 허 플레이스	2015-12-17	84000	2.3	-95000	-53.1	11192400	13	-9	-40.9	1500	2	3
20160103	9	9	-5	OLD	20151782	지금은맞고그때는틀리다	2015-09-24	87000	2.4	-153000	-63.8	658799100	11	-17	-60.7	79925	2	3
20160103	10	9	-5	OLD	20132799	족구왕	2014-08-21	99000	2.7	-148000	-59.9	364141500	11	-17	-60.7	46247	1	1
20160103	1	1	0	OLD	20136068	히말라야	2015-12-16	2326205400	49.9	-937264620	-28.7	49589246515	289441	-115433	-28.5	6378031	811	3692
20160103	2	2	0	OLD	20150025	내부자들: 디 오리지널	2015-12-31	1598725900	34.3	-361711854	-18.5	6888490724	190471	-42351	-18.2	831433	838	2105
20160103	3	3	0	OLD	20144442	조선마술사	2015-12-30	449854700	9.6	-231161980	-33.9	3790383127	57391	-28783	-33.4	513287	510	1556
20160103	4	4	0	OLD	20145171	대호	2015-12-16	206223000	4.4	-89822100	-30.3	13138733332	26055	-11182	-30	1713936	328	617
20160103	5	5	0	OLD	20156807	뽀로로 극장판 컴퓨터 왕국 대모험	2015-12-10	62766500	1.3	-9538400	-13.2	3133597100	8003	-1336	-14.3	421345	127	203
20160103	6	6	0	OLD	20149314	내부자들	2015-11-19	19868000	0.4	-11629500	-36.9	56573537557	2347	-1407	-37.5	7068121	26	39
20160103	7	7	0	NEW	20111486	강화도령	 	742000	0.0	742000	100	3352000	371	371	100	1676	1	4
20160103	8	8	4	OLD	20143572	뷰티 인사이드	2015-08-20	364000	0.0	-30000	-7.6	16149406531	40	-5	-11.1	2053541	1	1
20160103	9	9	-2	OLD	20157501	극적인 하룻밤	2015-12-03	57000	0.0	-5289000	-98.9	2616499429	6	-660	-99.1	321616	4	4
20160103	1	1	0	OLD	20155563	어린왕자	2015-12-23	184385600	64.2	-45076280	-19.6	3921659027	23754	-6050	-20.3	522232	320	503
20160103	2	2	0	OLD	20158885	이웃집에 신이 산다	2015-12-24	40868900	14.2	-12556100	-23.5	591991500	4681	-1547	-24.8	73099	76	138
20160103	3	3	0	OLD	20156102	바닷마을 다이어리	2015-12-17	17385000	6.1	-6671000	-27.7	486209984	2099	-770	-26.8	60203	44	70
20160103	4	4	0	OLD	20155423	시카리오: 암살자의 도시	2015-12-03	8913500	3.1	-1280900	-12.6	1171106352	1034	-168	-14	144823	23	33
20160103	5	5	0	OLD	20158883	에브리띵 윌 비 파인	2015-12-31	6054700	2.1	-1107300	-15.5	45283800	785	-120	-13.3	5818	43	60
20160103	6	6	1	OLD	20154484	라스트 탱고	2015-12-31	4892500	1.7	-663500	-11.9	24638100	612	-92	-13.1	3079	18	24
20160103	7	7	1	OLD	20050082	이터널 선샤인	2005-11-10	4675700	1.6	-1496000	-24.2	3714663792	531	-169	-24.1	488313	12	15
20160103	8	8	2	OLD	20030043	그녀에게	2003-04-18	4318500	1.5	-730200	-14.5	27777852	509	-85	-14.3	3639	17	24
20160103	9	9	3	OLD	20158889	마카담 스토리	2015-12-24	3140000	1.1	565100	21.9	57242300	406	84	26.1	7127	17	22
20160103	10	10	-1	OLD	20030404	러브 액츄얼리	2003-12-05	3293000	1.1	-1537000	-31.8	1970185108	399	-214	-34.9	286853	23	23
20160103	1	1	0	OLD	20157042	셜록: 유령신부	2016-01-02	2134618400	58.8	-1001740800	-31.9	5270977600	268938	-127286	-32.1	665162	891	3376
20160103	2	2	0	OLD	20154242	몬스터 호텔 2	2015-12-24	600567800	16.5	-186936646	-23.7	9408132976	80032	-25143	-23.9	1278479	553	1419
20160103	3	3	0	OLD	20154141	스타워즈: 깨어난 포스	2015-12-17	613682900	16.9	-277538646	-31.1	27055238531	67499	-29375	-30.3	3122053	473	1453
20160103	4	4	0	OLD	20153702	포켓몬 더 무비 XY 후파: 광륜의 초마신	2015-12-23	116039900	3.2	-15190800	-11.6	1926566900	15705	-2167	-12.1	268285	253	356
20160103	5	5	0	OLD	20157197	라스트 위치 헌터	2015-12-30	97400900	2.7	-33549400	-25.6	809194800	11774	-3999	-25.4	105596	238	402
20160103	6	6	0	OLD	20150752	스누피: 더 피너츠 무비	2015-12-24	54103100	1.5	-8552200	-13.6	1388987400	6879	-1207	-14.9	181354	140	176
20160103	7	7	5	OLD	20150024	짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격	2016-01-07	3642000	0.1	1562000	75.1	5722000	467	259	124.5	675	2	2
20160103	8	8	-1	OLD	19568017	열정의 랩소디	 	838000	0.0	-792000	-48.6	4782000	419	-396	-48.6	2391	1	3
20160103	9	9	0	NEW	19598024	건힐의 결투	 	549000	0.0	549000	100	549000	283	283	100	283	1	4
20160103	10	10	0	OLD	20157175	괴물의 아이	2015-11-25	2012900	0.1	-825100	-29.1	1660937316	240	-111	-31.6	224252	9	9
20160104	1	1	6	OLD	20158824	프랑스 영화처럼	2016-01-14	2384000	62.5	2272000	2028.6	2742000	298	284	2028.6	343	1	2
20160104	2	2	-1	OLD	20156047	나쁜 나라	2015-12-03	406000	10.7	-508000	-55.6	114508400	62	-67	-51.9	16869	9	14
20160104	3	3	-1	OLD	20133531	나의 아들, 나의 어머니	2015-12-17	303000	7.9	-275000	-47.6	27997800	48	-38	-44.2	3890	7	11
20160104	4	4	0	NEW	20141583	그들이 죽었다	2015-12-10	252000	6.6	252000	100	15789600	34	34	100	2210	3	4
20160104	5	5	4	OLD	20151782	지금은맞고그때는틀리다	2015-09-24	242000	6.3	155000	178.2	659041100	32	21	190.9	79957	3	5
20160104	6	6	2	OLD	20152368	인 허 플레이스	2015-12-17	88000	2.3	4000	4.8	11280400	12	-1	-7.7	1512	4	5
20160104	7	7	2	OLD	20132799	족구왕	2014-08-21	80000	2.1	-19000	-19.2	364221500	10	-1	-9.1	46257	1	2
20160104	8	8	-5	OLD	20141602	소셜포비아	2015-03-12	48500	1.3	-540500	-91.8	1966640663	6	-66	-91.7	250130	1	1
20160104	9	9	0	NEW	20141703	불안한 외출	2015-12-10	8000	0.2	8000	100	12197600	1	1	100	1856	1	1
20160104	1	1	0	OLD	20136068	히말라야	2015-12-16	723039200	41.9	-1603166200	-68.9	50312285715	97194	-192247	-66.4	6475225	761	3482
20160104	2	2	0	OLD	20150025	내부자들: 디 오리지널	2015-12-31	724673000	42.0	-874052900	-54.7	7613163724	92964	-97507	-51.2	924397	755	2188
20160104	3	3	0	OLD	20144442	조선마술사	2015-12-30	153463100	8.9	-296391600	-65.9	3943846227	21053	-36338	-63.3	534340	486	1446
20160104	4	4	0	OLD	20145171	대호	2015-12-16	66163600	3.8	-140059400	-67.9	13204896932	8913	-17142	-65.8	1722849	326	607
20160104	5	5	0	OLD	20156807	뽀로로 극장판 컴퓨터 왕국 대모험	2015-12-10	24194700	1.4	-38571800	-61.5	3157791800	3463	-4540	-56.7	424808	117	161
20160104	6	6	0	NEW	20142641	나를 잊지 말아요	2016-01-07	26163000	1.5	26163000	100	36783000	2907	2907	100	4305	13	13
20160104	7	7	0	NEW	20158483	오빠생각	2016-01-21	3208000	0.2	3208000	100	5674000	401	401	100	675	1	1
20160104	8	8	-2	OLD	20149314	내부자들	2015-11-19	2020000	0.1	-17848000	-89.8	56575557557	302	-2045	-87.1	7068423	18	22
20160104	9	9	0	NEW	20150943	독립협회와 청년 이승만	 	436000	0.0	436000	100	436000	218	218	100	218	1	2
20160104	10	10	0	NEW	20068576	그날의 분위기	2016-01-14	1421000	0.1	1421000	100	1421000	203	203	100	203	1	1
20160104	1	1	0	OLD	20155563	어린왕자	2015-12-23	70842200	58.6	-113543400	-61.6	3992501227	9837	-13917	-58.6	532069	291	439
20160104	2	2	0	OLD	20158885	이웃집에 신이 산다	2015-12-24	19529300	16.2	-21339600	-52.2	611520800	2523	-2158	-46.1	75622	70	153
20160104	3	3	0	OLD	20156102	바닷마을 다이어리	2015-12-17	8227000	6.8	-9158000	-52.7	494436984	1051	-1048	-49.9	61254	38	58
20160104	4	4	1	OLD	20158883	에브리띵 윌 비 파인	2015-12-31	3143500	2.6	-2911200	-48.1	48427300	418	-367	-46.8	6236	39	59
20160104	5	5	-1	OLD	20155423	시카리오: 암살자의 도시	2015-12-03	2890000	2.4	-6023500	-67.6	1173996352	363	-671	-64.9	145186	19	26
20160104	6	6	0	NEW	20158882	유스	2016-01-07	1878000	1.6	1878000	100	15309000	313	313	100	1903	1	1
20160104	7	7	1	OLD	20030043	그녀에게	2003-04-18	2229500	1.8	-2089000	-48.4	30007352	296	-213	-41.8	3935	16	21
20160104	8	8	3	OLD	20157065	맥베스	2015-12-03	2075500	1.7	-1313000	-38.7	730092753	285	-97	-25.4	95752	13	14
20160104	9	9	-3	OLD	20154484	라스트 탱고	2015-12-31	1961900	1.6	-2930600	-59.9	26600000	270	-342	-55.9	3349	15	19
20160104	10	10	-3	OLD	20050082	이터널 선샤인	2005-11-10	1709000	1.4	-2966700	-63.4	3716372792	209	-322	-60.6	488522	10	13
20160104	1	1	0	OLD	20157042	셜록: 유령신부	2016-01-02	718311200	58.6	-1416307200	-66.3	5989288800	96300	-172638	-64.2	761462	736	3131
20160104	2	2	0	OLD	20154242	몬스터 호텔 2	2015-12-24	227102600	18.5	-373465200	-62.2	9635235576	32544	-47488	-59.3	1311023	474	1123
20160104	3	3	0	OLD	20154141	스타워즈: 깨어난 포스	2015-12-17	165784500	13.5	-447898400	-73	27221023031	18947	-48552	-71.9	3141000	442	1314
20160104	4	4	0	OLD	20153702	포켓몬 더 무비 XY 후파: 광륜의 초마신	2015-12-23	45405200	3.7	-70634700	-60.9	1971972100	6345	-9360	-59.6	274630	213	277
20160104	5	5	0	OLD	20157197	라스트 위치 헌터	2015-12-30	38316900	3.1	-59084000	-60.7	847511700	5023	-6751	-57.3	110619	236	441
20160104	6	6	0	OLD	20150752	스누피: 더 피너츠 무비	2015-12-24	20614300	1.7	-33488800	-61.9	1409601700	2838	-4041	-58.7	184192	118	142
20160104	7	7	1	OLD	19568017	열정의 랩소디	 	916000	0.1	78000	9.3	5698000	458	39	9.3	2849	1	4
20160104	8	8	0	NEW	20154001	레버넌트: 죽음에서 돌아온 자	2016-01-14	3447000	0.3	3447000	100	7414000	383	383	100	860	1	1
20160104	9	9	0	OLD	19598024	건힐의 결투	 	367000	0.0	-182000	-33.2	916000	189	-94	-33.2	472	1	4
20160104	10	10	0	NEW	20153087	포인트 브레이크	2016-01-07	1280000	0.1	1280000	100	7488000	160	160	100	936	1	1
20160105	1	1	1	OLD	20156047	나쁜 나라	2015-12-03	513000	51.0	107000	26.4	115021400	77	15	24.2	16946	11	14
20160105	2	2	1	OLD	20133531	나의 아들, 나의 어머니	2015-12-17	153000	15.2	-150000	-49.5	28150800	22	-26	-54.2	3912	6	6
20160105	3	3	2	OLD	20151782	지금은맞고그때는틀리다	2015-09-24	111000	11.0	-131000	-54.1	659152100	13	-19	-59.4	79970	2	2
20160105	4	4	3	OLD	20132799	족구왕	2014-08-21	85000	8.4	5000	6.3	364306500	11	1	10	46268	1	1
20160105	5	5	1	OLD	20152368	인 허 플레이스	2015-12-17	46000	4.6	-42000	-47.7	11326400	6	-6	-50	1518	2	2
20160105	6	6	2	OLD	20141602	소셜포비아	2015-03-12	33000	3.3	-15500	-32	1966673663	4	-2	-33.3	250134	1	1
20160105	7	7	0	NEW	20148667	친애하는 지도자동지께	2015-12-31	24000	2.4	24000	100	281000	3	3	100	39	1	1
20160105	8	8	-4	OLD	20141583	그들이 죽었다	2015-12-10	14000	1.4	-238000	-94.4	15803600	2	-32	-94.1	2212	1	1
20160105	9	8	0	NEW	20150453	굿바이 그리고 헬로우	2015-12-25	18000	1.8	18000	100	2667000	2	2	100	304	1	1
20160105	10	10	0	NEW	20147803	한여름의 판타지아	2015-06-11	5000	0.5	5000	100	279899558	1	1	100	36051	1	1
20160105	1	1	0	OLD	20136068	히말라야	2015-12-16	639591600	41.2	-83447600	-11.5	50951877315	86250	-10944	-11.3	6561475	759	3443
20160105	2	2	0	OLD	20150025	내부자들: 디 오리지널	2015-12-31	627868300	40.5	-96804700	-13.4	8241032024	81170	-11794	-12.7	1005567	780	2211
20160105	3	3	0	OLD	20144442	조선마술사	2015-12-30	150061500	9.7	-3401600	-2.2	4093907727	20662	-391	-1.9	555002	478	1403
20160105	4	4	0	OLD	20145171	대호	2015-12-16	62227600	4.0	-3936000	-5.9	13267124532	8530	-383	-4.3	1731379	315	603
20160105	5	5	0	OLD	20156807	뽀로로 극장판 컴퓨터 왕국 대모험	2015-12-10	24133300	1.6	-61400	-0.3	3181925100	3408	-55	-1.6	428216	117	173
20160105	6	6	4	OLD	20068576	그날의 분위기	2016-01-14	20297000	1.3	18876000	1328.4	21718000	2700	2497	1230	2903	9	9
20160105	7	7	-1	OLD	20142641	나를 잊지 말아요	2016-01-07	21784000	1.4	-4379000	-16.7	58567000	2239	-668	-23	6544	22	22
20160105	8	8	0	OLD	20149314	내부자들	2015-11-19	2816500	0.2	796500	39.4	56578374057	369	67	22.2	7068792	16	23
20160105	9	9	0	OLD	20150943	독립협회와 청년 이승만	 	414000	0.0	-22000	-5	850000	207	-11	-5	425	1	3
20160105	10	10	1	OLD	20111486	강화도령	 	402000	0.0	14000	3.6	4142000	201	7	3.6	2071	1	4
20160105	1	1	0	OLD	20155563	어린왕자	2015-12-23	81638700	55.8	10796500	15.2	4074139927	11440	1603	16.3	543509	294	437
20160105	2	2	1	OLD	20156102	바닷마을 다이어리	2015-12-17	18092400	12.4	9865400	119.9	512529384	2591	1540	146.5	63845	64	87
20160105	3	3	-1	OLD	20158885	이웃집에 신이 산다	2015-12-24	18954600	12.9	-574700	-2.9	630475400	2464	-59	-2.3	78086	75	150
20160105	4	4	1	OLD	20155423	시카리오: 암살자의 도시	2015-12-03	4048500	2.8	1158500	40.1	1178044852	508	145	39.9	145694	19	29
20160105	5	5	-1	OLD	20158883	에브리띵 윌 비 파인	2015-12-31	3427500	2.3	284000	9	51854800	487	69	16.5	6723	39	59
20160105	6	6	3	OLD	20154484	라스트 탱고	2015-12-31	2560400	1.7	598500	30.5	29160400	351	81	30	3700	18	23
20160105	7	7	0	OLD	20030043	그녀에게	2003-04-18	2456500	1.7	227000	10.2	32463852	319	23	7.8	4254	14	20
20160105	8	8	0	OLD	20157065	맥베스	2015-12-03	2408500	1.6	333000	16	732501253	317	32	11.2	96069	15	18
20160105	9	9	1	OLD	20050082	이터널 선샤인	2005-11-10	1797500	1.2	88500	5.2	3718170292	222	13	6.2	488744	11	15
20160105	10	10	4	OLD	20030404	러브 액츄얼리	2003-12-05	1581500	1.1	739500	87.8	1972608608	203	90	79.6	287169	9	12
20160105	1	1	0	OLD	20157042	셜록: 유령신부	2016-01-02	548322400	50.7	-169988800	-23.7	6537611200	73733	-22567	-23.4	835195	747	3067
20160105	2	2	0	OLD	20154242	몬스터 호텔 2	2015-12-24	246997600	22.8	19895000	8.8	9882233176	35873	3329	10.2	1346896	479	1128
20160105	3	3	0	OLD	20154141	스타워즈: 깨어난 포스	2015-12-17	157626500	14.6	-8158000	-4.9	27378649531	17931	-1016	-5.4	3158931	439	1321
