date	rnum	rank	rankInten	rankOldAndNew	movieCd	movieNm	openDt	salesAmt	salesShare	salesInten	salesChange	salesAcc	audiCnt	audiInten	audiChange	audiAcc	scrnCnt	showCnt
20170102	6	5	-3	OLD	20161603	순종	2016-11-17	119000	8.1	-328000	-73.4	385523200	15	-58	-79.5	54544	2	3
20170102	7	7	4	OLD	20161806	비치온더비치	2016-12-08	59000	4.0	48000	436.4	10311700	9	7	350	1386	3	3
20170102	8	7	4	OLD	20163041	자백	2016-10-13	54000	3.7	42000	350	1128454200	9	7	350	143659	2	2
20170102	9	9	-1	OLD	20163011	우리 손자 베스트	2016-12-08	42000	2.8	-31000	-42.5	11484500	7	-4	-36.4	1964	2	2
20170102	10	10	0	NEW	20157064	커튼콜	2016-12-08	34000	2.3	34000	100	40535100	6	6	100	5509	3	3
20170102	1	1	0	OLD	20161725	마스터	2016-12-21	1401258500	79.2	-2993855600	-68.1	45581013665	182940	-322662	-63.8	5623862	1159	5375
20170102	2	2	0	OLD	20144641	판도라	2016-12-07	283473300	16.0	-453442600	-61.5	34975787364	38072	-49897	-56.7	4439905	540	1495
20170102	3	3	0	OLD	20152371	당신, 거기 있어줄래요	2016-12-14	77880200	4.4	-88341800	-53.1	9243187448	10133	-8497	-45.6	1153578	305	616
20170102	4	4	0	NEW	20150966	사랑하기 때문에	2017-01-04	2696000	0.2	2696000	100	137380000	337	337	100	16747	3	3
20170102	5	5	-1	OLD	20154661	형	2016-11-23	2429900	0.1	1485900	157.4	23117142193	323	200	162.6	2980105	11	14
20170102	6	6	0	NEW	20165925	음란 과외 - 무삭제판	2017-01-02	837000	0.0	837000	100	837000	164	164	100	164	19	19
20170102	7	7	0	NEW	20080893	렌의 애가	1969-01-01	256000	0.0	256000	100	1548000	128	128	100	774	1	2
20170102	8	8	0	NEW	20081065	혈맥	 	0	0.0	0	100	36000	0	0	100	6	1	1
20170102	9	8	0	NEW	20156322	검은 머리	 	0	0.0	0	100	0	0	0	100	0	1	1
20170102	10	8	0	NEW	19970022	넘버 3	1997-08-02	0	0.0	0	100	620500	0	0	100	82	1	1
20170102	1	1	1	OLD	19890291	해리가 샐리를 만났을 때	1989-11-18	11575000	20.0	-5005900	-30.2	125812200	1507	-378	-20.1	16098	76	130
20170102	2	2	-1	OLD	20161763	나, 다니엘 블레이크	2016-12-08	10006000	17.3	-8031800	-44.5	454890100	1361	-724	-34.7	57298	39	60
20170102	3	3	0	OLD	20160221	에곤 쉴레: 욕망이 그린 그림	2016-12-22	10410400	18.0	-4091200	-28.2	215337100	1344	-343	-20.3	26962	43	67
20170102	4	4	0	OLD	19930396	시애틀의 잠 못이루는 밤	1993-12-18	6618000	11.4	-3994900	-37.6	74192000	914	-313	-25.5	9766	69	107
20170102	5	5	0	NEW	20165153	눈의 여왕 3: 눈과 불의 마법대결	2017-01-04	4950000	8.5	4950000	100	15501000	545	545	100	2022	1	1
20170102	6	6	1	OLD	20164526	나의 위대한 친구, 세잔	2016-12-15	2984500	5.2	-662500	-18.2	124083000	426	-60	-12.3	16903	17	23
20170102	7	7	1	OLD	20080975	원스 어폰 어 타임 인 아메리카	1984-12-10	740000	1.3	-155000	-17.3	273745500	370	-75	-16.9	23407	1	3
20170102	8	8	-2	OLD	19920315	블루 벨벳	1992-10-17	2456500	4.2	-1970000	-44.5	25520600	318	-196	-38.1	2933	19	24
20170102	9	9	-4	OLD	20166401	업 포 러브	2016-12-21	2285000	3.9	-3129100	-57.8	87292100	316	-345	-52.2	11108	30	42
20170102	10	10	1	OLD	20030028	시카고	2003-03-28	2091500	3.6	1138000	119.3	149895600	254	149	141.9	19626	10	10
20170102	1	1	1	OLD	20162025	씽	2016-12-21	510172500	33.6	-433803000	-46	9658005789	70665	-44487	-38.6	1248992	647	1718
20170102	2	2	-1	OLD	20163183	로그 원: 스타워즈 스토리	2016-12-28	417096300	27.5	-1195328400	-74.1	7157058094	49907	-123544	-71.2	819845	756	3163
20170102	3	3	0	OLD	20167904	라라랜드	2016-12-07	356192200	23.4	-414697400	-53.8	21123221032	45774	-41755	-47.7	2518411	556	1654
20170102	4	4	1	OLD	20162727	루돌프와 많이있어	2016-12-28	136419000	9.0	-107471000	-44.1	1063192600	19063	-10847	-36.3	138483	340	533
20170102	5	5	1	OLD	20162183	포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」	2016-12-22	64021400	4.2	-90910000	-58.7	1885590200	9156	-10249	-52.8	247608	246	353
20170102	6	6	1	OLD	20165285	극장판 도라에몽: 신 진구의 버스 오브 재팬	2016-12-21	9035000	0.6	-19593400	-68.4	491583500	1336	-2216	-62.4	64035	54	64
20170102	7	7	1	OLD	20165543	하이큐!! 승자와 패자	2016-12-28	8582500	0.6	-6200000	-41.9	169159000	1205	-714	-37.2	23938	97	148
