date	rnum	rank	rankInten	rankOldAndNew	movieCd	movieNm	openDt	salesAmt	salesShare	salesInten	salesChange	salesAcc	audiCnt	audiInten	audiChange	audiAcc	scrnCnt	showCnt
20120101	1	1	0	OLD	20119659	량강도 아이들	2011-11-17	2139500	40.3	110500	5.4	68282500	271	4	1.5	10172	11	35
20120101	2	2	0	NEW	20101344	파수꾼	2011-03-03	1015000	19.1	1015000	100	170888700	127	127	100	22112	1	1
20120101	3	3	0	NEW	20110985	줄탁동시	2012-03-01	864000	16.3	864000	100	2047000	108	108	100	305	1	1
20120101	4	4	2	OLD	20119436	오래된 인력거	2011-12-15	546000	10.3	359000	192	15047800	104	65	166.7	2272	3	5
20120101	5	5	0	NEW	20111031	돼지의 왕	2011-11-03	509000	9.6	509000	100	144630300	57	57	100	18660	2	2
20120101	6	6	-3	OLD	20119836	고양이 춤	2011-11-17	71000	1.3	-375000	-84.1	86890800	13	-39	-75	11768	2	2
20120101	7	7	8	OLD	20119829	하얀 정글	2011-12-01	66000	1.2	24000	57.1	22471700	10	1	11.1	3047	2	3
20120101	8	8	-3	OLD	20116048	창피해	2011-12-08	44000	0.8	-232000	-84.1	21106700	9	-36	-80	3007	1	1
20120101	9	9	1	OLD	20113262	나의 선택-잊혀진 가방 그 못다한 이야기	2011-11-17	35000	0.7	-39000	-52.7	44047000	6	-8	-57.1	6405	2	2
20120101	10	10	-1	OLD	20100059	양 한 마리, 양 두 마리	2011-12-01	21000	0.4	-90000	-81.1	4905500	3	-13	-81.3	664	1	1
20120101	1	1	0	OLD	20110295	마이 웨이	2011-12-21	1189058500	54.5	-105894500	-8.2	13002897500	153501	-16465	-9.7	1739543	588	2321
20120101	2	2	0	OLD	20113260	퍼펙트 게임	2011-12-21	644532000	29.6	-75116500	-10.4	6640940000	83644	-12225	-12.8	895416	396	1364
20120101	3	3	0	OLD	20113381	오싹한 연애	2011-12-01	344871000	15.8	-107005500	-23.7	20634684500	45062	-15926	-26.1	2823060	243	839
20120101	4	4	0	NEW	20113743	댄싱퀸	2012-01-18	1008000	0.0	1008000	100	1008000	126	126	100	126	1	1
20120101	5	5	0	OLD	20112695	완득이	2011-10-20	339000	0.0	-97000	-22.2	38526500500	54	-22	-28.9	5309982	2	4
20120101	6	6	-2	OLD	20113151	모차르트 락 오페라	2011-11-17	963000	0.0	-847000	-46.8	188739000	49	-44	-47.3	10154	1	1
20120101	7	7	0	OLD	20112762	티끌모아 로맨스	2011-11-10	28000	0.0	-26000	-48.1	2941629500	4	-5	-55.6	423919	1	3
20120101	1	1	0	OLD	20113473	진짜로 일어날지도 몰라 기적	2011-12-22	11717500	36.0	-4310000	-26.9	124681500	1405	-542	-27.8	16328	17	31
20120101	2	2	0	OLD	20113654	내가 사는 피부	2011-12-29	6856000	21.1	-4407000	-39.1	37295500	823	-550	-40.1	4587	15	40
20120101	3	3	0	OLD	20113487	래빗 홀	2011-12-22	4238500	13.0	-1755000	-29.3	61660000	506	-220	-30.3	7704	15	21
20120101	4	4	0	OLD	19398001	오즈의 마법사	2012-05-03	895000	2.7	-309000	-25.7	3478000	437	-153	-25.9	1630	1	4
20120101	5	5	0	OLD	20113362	르 아브르	2011-12-08	1795000	5.5	-712500	-28.4	68179000	221	-92	-29.4	8712	6	7
20120101	6	6	1	OLD	20113502	메리와 맥스	2011-12-22	1255000	3.9	-51000	-3.9	26630000	162	-9	-5.3	3678	8	9
20120101	7	7	-1	OLD	20113306	50/50	2011-11-24	1177000	3.6	-372000	-24	1020945500	139	-41	-22.8	136124	6	6
20120101	8	8	18	OLD	20112692	드라이브	2011-11-17	977000	3.0	977000	100	143986500	119	119	100	18590	2	2
20120101	9	9	-1	OLD	20112933	비기너스	2011-11-10	852000	2.6	-199000	-18.9	142555000	97	-28	-22.4	18021	2	2
20120101	10	10	0	NEW	20112037	라이프 인 어 데이	2011-09-29	491000	1.5	491000	100	38972000	55	55	100	4749	1	1
20120101	1	1	0	OLD	20112207	미션임파서블:고스트프로토콜	2011-12-15	2776060500	51.2	-415699000	-13	40541108500	353274	-60106	-14.5	5328435	697	3223
20120101	2	2	0	OLD	20112621	셜록홈즈 : 그림자 게임	2011-12-21	1176022500	21.7	-210328500	-15.2	10678327500	153004	-31283	-17	1442861	360	1832
20120101	3	3	0	OLD	20113271	프렌즈: 몬스터섬의비밀 3D	2011-12-29	436753500	8.1	-89051000	-16.9	1523037000	55092	-15568	-22	202909	290	838
20120101	4	4	0	OLD	19940256	라이온 킹	1994-07-02	507115500	9.4	-114593500	-18.4	1841625000	45750	-11699	-20.4	171285	244	895
20120101	5	5	0	OLD	20112709	극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」	2011-12-22	167809500	3.1	-45900500	-21.5	1897120000	24202	-7756	-24.3	285959	186	348
20120101	6	6	0	OLD	20113311	앨빈과 슈퍼밴드3	2011-12-15	137030000	2.5	-35408000	-20.5	3416675000	19729	-6461	-24.7	516289	169	359
20120101	7	7	0	OLD	20112708	극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」	2011-12-22	125535500	2.3	-40756000	-24.5	1595695000	17817	-6554	-26.9	235070	175	291
20120101	8	8	0	OLD	20112542	틴틴 : 유니콘호의 비밀	2011-12-07	34852500	0.6	-6294500	-15.3	6681381000	4533	-1092	-19.4	807789	56	85
20120101	9	9	0	OLD	20113471	오페라의 유령 : 25주년 특별 공연	 	49801000	0.9	-3626000	-6.8	634149000	2528	-176	-6.5	32383	23	27
20120101	10	10	0	OLD	20110905	브레이킹 던 part1	2011-11-30	4585000	0.1	-2087000	-31.3	10697149000	587	-310	-34.6	1460036	7	17
20120102	1	1	0	OLD	20119659	량강도 아이들	2011-11-17	927500	36.4	-1212000	-56.6	69210000	124	-147	-54.2	10296	10	26
20120102	2	2	4	OLD	20119836	고양이 춤	2011-11-17	544000	21.4	473000	666.2	87434800	70	57	438.5	11838	1	2
20120102	3	3	1	OLD	20119436	오래된 인력거	2011-12-15	310000	12.2	-236000	-43.2	15357800	40	-64	-61.5	2312	1	1
20120102	4	4	0	NEW	20090292	반두비	2009-06-25	190000	7.5	190000	100	52808000	24	24	100	7763	1	1
20120102	5	5	3	OLD	20116048	창피해	2011-12-08	136000	5.3	92000	209.1	21242700	17	8	88.9	3024	1	1
20120102	6	6	0	NEW	20101249	종로의 기적	2011-06-02	128000	5.0	128000	100	49059900	16	16	100	6541	1	1
20120102	7	7	0	OLD	20119829	하얀 정글	2011-12-01	88000	3.5	22000	33.3	22559700	14	4	40	3061	2	2
20120102	8	8	0	NEW	20101392	소중한 날의 꿈	2011-06-23	80000	3.1	80000	100	357106100	10	10	100	51011	1	1
20120102	9	9	0	NEW	20112517	Jam Docu 강정	2011-12-22	61000	2.4	61000	100	2227500	8	8	100	318	3	3
20120102	10	10	0	NEW	20110939	REC 알이씨	2011-11-24	48000	1.9	48000	100	21611500	6	6	100	2707	1	1
20120102	1	1	0	OLD	20110295	마이 웨이	2011-12-21	419655000	45.7	-769403500	-64.7	13422552500	58357	-95144	-62	1797900	574	2242
20120102	2	2	0	OLD	20113260	퍼펙트 게임	2011-12-21	304820000	33.2	-339712000	-52.7	6945760000	42347	-41297	-49.4	937763	386	1389
20120102	3	3	0	OLD	20113381	오싹한 연애	2011-12-01	189209500	20.6	-155661500	-45.1	20823894000	26103	-18959	-42.1	2849163	237	807
20120102	4	4	0	NEW	20113671	원더풀 라디오	2012-01-05	1420000	0.2	1420000	100	63422000	284	284	100	9101	2	2
20120102	5	5	0	NEW	20113535	부러진 화살	2012-01-18	1568000	0.2	1568000	100	60211500	224	224	100	9063	1	1
20120102	6	6	0	NEW	20113951	페이스메이커	2012-01-18	1170000	0.1	1170000	100	1170000	195	195	100	195	1	1
20120102	7	7	-2	OLD	20112695	완득이	2011-10-20	342000	0.0	3000	0.9	38526842500	52	-2	-3.7	5310034	2	4
20120102	8	8	-2	OLD	20113151	모차르트 락 오페라	2011-11-17	792000	0.1	-171000	-17.8	189531000	41	-8	-16.3	10195	1	1
20120102	9	9	-2	OLD	20112762	티끌모아 로맨스	2011-11-10	276000	0.0	248000	885.7	2941905500	35	31	775	423954	2	3
20120102	1	1	0	OLD	20113473	진짜로 일어날지도 몰라 기적	2011-12-22	8837500	35.3	-2880000	-24.6	133519000	1149	-256	-18.2	17477	19	37
20120102	2	2	0	OLD	20113654	내가 사는 피부	2011-12-29	5969500	23.8	-886500	-12.9	43265000	795	-28	-3.4	5382	16	41
20120102	3	3	1	OLD	19398001	오즈의 마법사	2012-05-03	1085000	4.3	190000	21.2	4563000	538	101	23.1	2168	1	4
20120102	4	4	-1	OLD	20113487	래빗 홀	2011-12-22	3854000	15.4	-384500	-9.1	65514000	509	3	0.6	8213	15	25
20120102	5	5	0	OLD	20113362	르 아브르	2011-12-08	1160000	4.6	-635000	-35.4	69339000	152	-69	-31.2	8864	4	5
20120102	6	6	5	OLD	20113656	히어 앤 데어	2011-12-15	828000	3.3	483000	140	14375500	146	99	210.6	2029	6	9
20120102	7	7	0	OLD	20113306	50/50	2011-11-24	917100	3.7	-259900	-22.1	1021862600	119	-20	-14.4	136243	7	7
20120102	8	8	-2	OLD	20113502	메리와 맥스	2011-12-22	843000	3.4	-412000	-32.8	27473000	111	-51	-31.5	3789	7	8
20120102	9	9	0	OLD	20112933	비기너스	2011-11-10	468000	1.9	-384000	-45.1	143023000	59	-38	-39.2	18080	1	1
20120102	10	10	6	OLD	20112822	청원	2011-11-02	276000	1.1	57000	26	553185000	36	9	33.3	77426	1	3
20120102	1	1	0	OLD	20112207	미션임파서블:고스트프로토콜	2011-12-15	1033680000	49.3	-1742380500	-62.8	41574788500	138853	-214421	-60.7	5467288	662	3009
20120102	2	2	0	OLD	20112621	셜록홈즈 : 그림자 게임	2011-12-21	494700500	23.6	-681322000	-57.9	11173028000	68111	-84893	-55.5	1510972	350	1728
20120102	3	3	0	OLD	20113271	프렌즈: 몬스터섬의비밀 3D	2011-12-29	174852500	8.3	-261901000	-60	1697889500	23640	-31452	-57.1	226549	257	714
20120102	4	4	0	OLD	19940256	라이온 킹	1994-07-02	190223500	9.1	-316892000	-62.5	2031848500	17682	-28068	-61.4	188967	223	761
20120102	5	5	0	OLD	20112709	극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」	2011-12-22	59880500	2.9	-107929000	-64.3	1957000500	9124	-15078	-62.3	295083	165	295
20120102	6	6	1	OLD	20112708	극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」	2011-12-22	49581500	2.4	-75954000	-60.5	1645276500	7339	-10478	-58.8	242409	156	250
20120102	7	7	-1	OLD	20113311	앨빈과 슈퍼밴드3	2011-12-15	46227500	2.2	-90802500	-66.3	3462902500	7229	-12500	-63.4	523518	123	258
20120102	8	8	0	OLD	20112542	틴틴 : 유니콘호의 비밀	2011-12-07	12542000	0.6	-22310500	-64	6693923000	1722	-2811	-62	809511	52	84
20120102	9	9	0	OLD	20113471	오페라의 유령 : 25주년 특별 공연	 	29448000	1.4	-20353000	-40.9	663597000	1491	-1037	-41	33874	23	29
20120102	10	10	0	OLD	20110905	브레이킹 던 part1	2011-11-30	4776000	0.2	191000	4.2	10701925000	637	50	8.5	1460673	7	17
20120103	1	1	2	OLD	20119436	오래된 인력거	2011-12-15	716000	33.9	406000	131	16073800	106	66	165	2418	3	4
20120103	2	2	-1	OLD	20119659	량강도 아이들	2011-11-17	731000	34.6	-196500	-21.2	69941000	99	-25	-20.2	10395	9	27
20120103	3	3	6	OLD	20112517	Jam Docu 강정	2011-12-22	207000	9.8	146000	239.3	2434500	28	20	250	346	2	2
20120103	4	4	0	NEW	20113262	나의 선택-잊혀진 가방 그 못다한 이야기	2011-11-17	121000	5.7	121000	100	44168000	22	22	100	6427	3	3
20120103	5	5	5	OLD	20110939	REC 알이씨	2011-11-24	119000	5.6	71000	147.9	21730500	17	11	183.3	2724	1	1
20120103	6	6	-4	OLD	20119836	고양이 춤	2011-11-17	55000	2.6	-489000	-89.9	87489800	11	-59	-84.3	11849	2	2
20120103	7	7	-2	OLD	20116048	창피해	2011-12-08	35000	1.7	-101000	-74.3	21277700	5	-12	-70.6	3029	1	1
20120103	8	7	1	OLD	20101392	소중한 날의 꿈	2011-06-23	29000	1.4	-51000	-63.8	357135100	5	-5	-50	51016	1	1
20120103	9	9	0	NEW	20101240	보라	2011-11-24	28000	1.3	28000	100	2200000	4	4	100	359	1	1
20120103	10	9	0	NEW	20119890	사물의 비밀	2011-11-17	20000	0.9	20000	100	67859000	4	4	100	8738	1	1
20120103	1	1	0	OLD	20110295	마이 웨이	2011-12-21	299878000	39.9	-119777000	-28.5	13722430500	41908	-16449	-28.2	1839808	567	2190
20120103	2	2	0	OLD	20113260	퍼펙트 게임	2011-12-21	251385000	33.4	-53435000	-17.5	7197145000	35096	-7251	-17.1	972859	389	1370
20120103	3	3	0	OLD	20113381	오싹한 연애	2011-12-01	168912500	22.5	-20297000	-10.7	20992806500	23533	-2570	-9.8	2872696	239	790
20120103	4	4	2	OLD	20113951	페이스메이커	2012-01-18	17152000	2.3	15982000	1366	18322000	2816	2621	1344.1	3011	10	16
20120103	5	5	0	OLD	20113535	부러진 화살	2012-01-18	7483000	1.0	5915000	377.2	67694500	1069	845	377.2	10132	6	6
20120103	6	6	0	NEW	20113811	코알라 키드 : 영웅의 탄생	2012-01-12	4668000	0.6	4668000	100	9360000	778	778	100	1543	1	2
20120103	7	7	-3	OLD	20113671	원더풀 라디오	2012-01-05	1610000	0.2	190000	13.4	65032000	322	38	13.4	9423	1	2
20120103	8	8	0	NEW	20070174	우리에게 내일은 없다	2007-05-17	465000	0.1	465000	100	21971500	59	59	100	3298	1	1
20120103	9	9	-2	OLD	20112695	완득이	2011-10-20	292000	0.0	-50000	-14.6	38527134500	58	6	11.5	5310092	3	4
20120103	10	10	0	NEW	20113892	1월 단편 상상극장 - Happy ‘New Star’	 	175000	0.0	175000	100	175000	25	25	100	25	1	1
20120103	1	1	0	OLD	20113473	진짜로 일어날지도 몰라 기적	2011-12-22	8870000	30.7	32500	0.4	142389000	1170	21	1.8	18647	19	37
20120103	2	2	0	OLD	20113654	내가 사는 피부	2011-12-29	5883000	20.3	-86500	-1.4	49148000	776	-19	-2.4	6158	16	40
20120103	3	3	1	OLD	20113487	래빗 홀	2011-12-22	4382000	15.1	528000	13.7	69896000	583	74	14.5	8796	15	24
20120103	4	4	-1	OLD	19398001	오즈의 마법사	2012-05-03	709000	2.5	-376000	-34.7	5272000	350	-188	-34.9	2518	1	4
20120103	5	5	0	OLD	20113362	르 아브르	2011-12-08	1910000	6.6	750000	64.7	71249000	252	100	65.8	9116	5	6
20120103	6	6	0	OLD	20113656	히어 앤 데어	2011-12-15	872500	3.0	44500	5.4	15248000	129	-17	-11.6	2158	6	9
20120103	7	7	8	OLD	20112622	트리 오브 라이프	2011-10-27	792000	2.7	718000	970.3	368481500	113	100	769.2	51151	3	3
20120103	8	8	6	OLD	20113155	위대한 계시	2011-11-24	524000	1.8	468000	835.7	44578500	106	92	657.1	6761	3	4
20120103	9	9	-1	OLD	20113502	메리와 맥스	2011-12-22	734000	2.5	-109000	-12.9	28207000	100	-11	-9.9	3889	8	9
20120103	10	10	-1	OLD	20112933	비기너스	2011-11-10	744000	2.6	276000	59	143767000	94	35	59.3	18174	2	2
20120103	1	1	0	OLD	20112207	미션임파서블:고스트프로토콜	2011-12-15	739116500	43.4	-294563500	-28.5	42313905000	100370	-38483	-27.7	5567658	657	2947
20120103	2	2	0	OLD	20112621	셜록홈즈 : 그림자 게임	2011-12-21	394511500	23.2	-100189000	-20.3	11567539500	54640	-13471	-19.8	1565612	347	1706
20120103	3	3	0	OLD	20113271	프렌즈: 몬스터섬의비밀 3D	2011-12-29	183378500	10.8	8526000	4.9	1881268000	25955	2315	9.8	252504	258	720
20120103	4	4	0	OLD	19940256	라이온 킹	1994-07-02	177654500	10.4	-12569000	-6.6	2209503000	16874	-808	-4.6	205841	224	741
20120103	5	5	0	OLD	20112709	극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」	2011-12-22	59117500	3.5	-763000	-1.3	2016118000	9251	127	1.4	304334	169	297
20120103	6	6	1	OLD	20113311	앨빈과 슈퍼밴드3	2011-12-15	49975000	2.9	3747500	8.1	3512877500	7934	705	9.8	531452	128	257
20120103	7	7	-1	OLD	20112708	극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」	2011-12-22	49311000	2.9	-270500	-0.5	1694587500	7447	108	1.5	249856	155	249
20120103	8	8	1	OLD	20113471	오페라의 유령 : 25주년 특별 공연	 	30933000	1.8	1485000	5	694530000	1566	75	5	35440	24	30
20120103	9	9	-1	OLD	20112542	틴틴 : 유니콘호의 비밀	2011-12-07	11457000	0.7	-1085000	-8.7	6705380000	1564	-158	-9.2	811075	55	89
20120103	10	10	0	OLD	20110905	브레이킹 던 part1	2011-11-30	4637000	0.3	-139000	-2.9	10706562000	629	-8	-1.3	1461302	6	16
20120104	1	1	0	NEW	20101344	파수꾼	2011-03-03	786000	17.5	786000	100	171674700	99	99	100	22211	1	1
20120104	2	2	-1	OLD	20119436	오래된 인력거	2011-12-15	620000	13.8	-96000	-13.4	16693800	89	-17	-16	2507	3	4
20120104	3	3	0	NEW	20110985	줄탁동시	2012-03-01	691000	15.4	691000	100	2738000	87	87	100	392	1	1
20120104	4	4	-2	OLD	20119659	량강도 아이들	2011-11-17	606000	13.5	-125000	-17.1	70547000	85	-14	-14.1	10480	8	20
20120104	5	5	-2	OLD	20112517	Jam Docu 강정	2011-12-22	562000	12.5	355000	171.5	2996500	75	47	167.9	421	2	2
20120104	6	6	6	OLD	20100059	양 한 마리, 양 두 마리	2011-12-01	294000	6.5	273000	1300	5254500	42	39	1300	714	1	1
20120104	7	7	0	OLD	20101392	소중한 날의 꿈	2011-06-23	198000	4.4	169000	582.8	357333100	41	36	720	51057	3	4
20120104	8	8	-2	OLD	20119836	고양이 춤	2011-11-17	183000	4.1	128000	232.7	87672800	29	18	163.6	11878	3	4
20120104	9	9	0	NEW	20101249	종로의 기적	2011-06-02	192000	4.3	192000	100	49251900	24	24	100	6565	1	1
20120104	10	10	-3	OLD	20116048	창피해	2011-12-08	152000	3.4	117000	334.3	21429700	21	16	320	3050	1	1
20120104	1	1	0	OLD	20110295	마이 웨이	2011-12-21	238518000	38.3	-61360000	-20.5	13960948500	33030	-8878	-21.2	1872838	571	2125
20120104	2	2	0	OLD	20113260	퍼펙트 게임	2011-12-21	215946000	34.7	-35439000	-14.1	7413091000	30016	-5080	-14.5	1002875	386	1356
20120104	3	3	0	OLD	20113381	오싹한 연애	2011-12-01	135995000	21.9	-32917500	-19.5	21128801500	18793	-4740	-20.1	2891489	235	792
20120104	4	4	0	NEW	20113743	댄싱퀸	2012-01-18	22024000	3.5	22024000	100	23032000	2753	2753	100	2879	8	12
20120104	5	5	0	OLD	20113535	부러진 화살	2012-01-18	7659000	1.2	176000	2.4	75353500	1137	68	6.4	11269	5	5
20120104	6	6	3	OLD	20112695	완득이	2011-10-20	1240000	0.2	948000	324.7	38528374500	162	104	179.3	5310254	5	6
20120104	7	7	0	NEW	20113151	모차르트 락 오페라	2011-11-17	817000	0.1	817000	100	190348000	45	45	100	10240	1	1
20120104	8	8	0	NEW	20124014	인디애니 씨앗터 5회	 	85000	0.0	85000	100	85000	17	17	100	17	1	1
20120104	9	9	0	NEW	20110279	마당을 나온 암탉	2011-07-28	24000	0.0	24000	100	14668250000	8	8	100	2201281	1	1
20120104	10	10	0	NEW	20090434	불신지옥	2009-08-12	40000	0.0	40000	100	1795789500	5	5	100	248291	1	1
20120104	1	1	0	OLD	20113473	진짜로 일어날지도 몰라 기적	2011-12-22	7961000	32.9	-909000	-10.2	150350000	1053	-117	-10	19700	21	38
20120104	2	2	0	OLD	20113654	내가 사는 피부	2011-12-29	5832500	24.1	-50500	-0.9	54980500	772	-4	-0.5	6930	14	38
20120104	3	3	0	OLD	20113487	래빗 홀	2011-12-22	3359000	13.9	-1023000	-23.3	73255000	450	-133	-22.8	9246	17	23
20120104	4	4	0	OLD	19398001	오즈의 마법사	2012-05-03	650000	2.7	-59000	-8.3	5922000	316	-34	-9.7	2834	1	4
20120104	5	5	3	OLD	20113155	위대한 계시	2011-11-24	1305000	5.4	781000	149	45883500	231	125	117.9	6992	4	5
20120104	6	6	-1	OLD	20113362	르 아브르	2011-12-08	1689000	7.0	-221000	-11.6	72938000	224	-28	-11.1	9340	5	7
20120104	7	7	2	OLD	20113502	메리와 맥스	2011-12-22	731000	3.0	-3000	-0.4	28938000	106	6	6	3995	8	9
20120104	8	8	-2	OLD	20113656	히어 앤 데어	2011-12-15	523000	2.2	-349500	-40.1	15771000	86	-43	-33.3	2244	4	5
20120104	9	9	0	NEW	20112692	드라이브	2011-11-17	470000	1.9	470000	100	144456500	60	60	100	18650	1	1
20120104	10	10	3	OLD	20113306	50/50	2011-11-24	424500	1.8	-5500	-1.3	1022717100	54	-2	-3.6	136353	5	5
20120104	1	1	0	OLD	20112207	미션임파서블:고스트프로토콜	2011-12-15	591308000	45.4	-147808500	-20	42905213000	79937	-20433	-20.4	5647595	658	2925
20120104	2	2	0	OLD	20112621	셜록홈즈 : 그림자 게임	2011-12-21	324539500	24.9	-69972000	-17.7	11892079000	44603	-10037	-18.4	1610215	341	1679
20120104	3	3	0	OLD	20113271	프렌즈: 몬스터섬의비밀 3D	2011-12-29	124320000	9.5	-59058500	-32.2	2005588000	17667	-8288	-31.9	270171	257	701
20120104	4	4	0	OLD	19940256	라이온 킹	1994-07-02	119376000	9.2	-58278500	-32.8	2328879000	11362	-5512	-32.7	217203	222	709
20120104	5	5	0	OLD	20112709	극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」	2011-12-22	37611500	2.9	-21506000	-36.4	2053729500	5872	-3379	-36.5	310206	166	288
20120104	6	6	0	OLD	20113311	앨빈과 슈퍼밴드3	2011-12-15	34123500	2.6	-15851500	-31.7	3547001000	5339	-2595	-32.7	536791	124	247
20120104	7	7	0	OLD	20112708	극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」	2011-12-22	30059000	2.3	-19252000	-39	1724646500	4523	-2924	-39.3	254379	153	247
20120104	8	8	0	OLD	20113471	오페라의 유령 : 25주년 특별 공연	 	25958000	2.0	-4975000	-16.1	720488000	1312	-254	-16.2	36752	23	29
20120104	9	9	0	OLD	20112542	틴틴 : 유니콘호의 비밀	2011-12-07	9459000	0.7	-1998000	-17.4	6714839000	1284	-280	-17.9	812359	51	80
20120104	10	10	0	OLD	20110905	브레이킹 던 part1	2011-11-30	4268000	0.3	-369000	-8	10710830000	568	-61	-9.7	1461870	7	19
20120105	1	1	1	OLD	20119436	오래된 인력거	2011-12-15	485000	43.5	-135000	-21.8	17178800	85	-4	-4.5	2592	2	4
20120105	2	2	0	NEW	20101232	혜화, 동	2011-02-17	143500	12.9	143500	100	84875000	19	19	100	11328	1	1
20120105	3	3	4	OLD	20101392	소중한 날의 꿈	2011-06-23	69000	6.2	-129000	-65.2	357402100	18	-23	-56.1	51075	2	3
20120105	4	4	5	OLD	20101249	종로의 기적	2011-06-02	128000	11.5	-64000	-33.3	49379900	16	-8	-33.3	6581	1	1
20120105	5	5	6	OLD	20113262	나의 선택-잊혀진 가방 그 못다한 이야기	2011-11-17	70000	6.3	2000	2.9	44306000	14	1	7.7	6454	1	1
20120105	6	6	4	OLD	20116048	창피해	2011-12-08	49000	4.4	-103000	-67.8	21478700	7	-14	-66.7	3057	1	1
20120105	7	6	0	NEW	20110601	플레이	2011-06-23	55000	4.9	55000	100	91015000	7	7	100	12572	1	1
20120105	8	8	7	OLD	20101240	보라	2011-11-24	42000	3.8	35000	500	2249000	6	5	500	366	1	1
20120105	9	9	4	OLD	20119829	하얀 정글	2011-12-01	29000	2.6	-7000	-19.4	22648700	5	-1	-16.7	3076	2	3
20120105	10	10	5	OLD	20111031	돼지의 왕	2011-11-03	18000	1.6	13000	260	144653300	3	2	200	18664	1	1
20120105	1	1	0	NEW	20113671	원더풀 라디오	2012-01-05	429958500	47.9	429958500	100	494990500	60371	60371	100	69794	421	2030
20120105	2	2	-1	OLD	20110295	마이 웨이	2011-12-21	174053500	19.4	-64464500	-27	14135002000	23986	-9044	-27.4	1896824	394	1462
20120105	3	3	-1	OLD	20113260	퍼펙트 게임	2011-12-21	173245500	19.3	-42700500	-19.8	7586336500	23853	-6163	-20.5	1026728	288	1028
20120105	4	4	-1	OLD	20113381	오싹한 연애	2011-12-01	66488500	7.4	-69506500	-51.1	21195290000	9193	-9600	-51.1	2900682	135	410
20120105	5	5	0	NEW	20113951	페이스메이커	2012-01-18	28646000	3.2	28646000	100	46968000	4397	4397	100	7408	24	24
20120105	6	6	0	NEW	20113643	파파	2012-02-01	5400000	0.6	5400000	100	5400000	1080	1080	100	1080	5	5
20120105	7	7	-2	OLD	20113535	부러진 화살	2012-01-18	7462000	0.8	-197000	-2.6	82815500	1066	-71	-6.2	12335	6	6
20120105	8	8	-4	OLD	20113743	댄싱퀸	2012-01-18	8408000	0.9	-13616000	-61.8	31440000	1051	-1702	-61.8	3930	6	6
20120105	9	9	0	NEW	20113811	코알라 키드 : 영웅의 탄생	2012-01-12	4808000	0.5	4808000	100	14168000	841	841	100	2384	3	3
20120105	10	10	-1	OLD	20110279	마당을 나온 암탉	2011-07-28	8000	0.0	-16000	-66.7	14668258000	2	-6	-75	2201283	1	1
20120105	1	1	0	OLD	20113473	진짜로 일어날지도 몰라 기적	2011-12-22	5984000	33.6	-1977000	-24.8	156334000	797	-256	-24.3	20497	23	40
20120105	2	2	0	OLD	20113654	내가 사는 피부	2011-12-29	3380000	19.0	-2452500	-42	58360500	446	-326	-42.2	7376	18	36
20120105	3	3	0	NEW	20113501	치코와 리타	2012-01-05	3234500	18.1	3234500	100	5755500	436	436	100	738	15	38
20120105	4	4	0	OLD	19398001	오즈의 마법사	2012-05-03	567000	3.2	-83000	-12.8	6489000	276	-40	-12.7	3110	1	4
20120105	5	5	-2	OLD	20113487	래빗 홀	2011-12-22	1238500	6.9	-2120500	-63.1	74493500	179	-271	-60.2	9425	14	21
20120105	6	6	0	NEW	20113836	밀레니엄 제 1부 : 여자를 증오한 남자들	2012-01-05	804000	4.5	804000	100	804000	107	107	100	107	6	8
20120105	7	7	0	NEW	20113822	원스 어게인	2012-01-12	522500	2.9	522500	100	522500	66	66	100	66	1	1
20120105	8	8	-2	OLD	20113362	르 아브르	2011-12-08	461000	2.6	-1228000	-72.7	73399000	61	-163	-72.8	9401	5	5
20120105	9	9	0	NEW	20113591	송곳니	2012-01-05	352000	2.0	352000	100	352000	44	44	100	44	1	2
20120105	10	10	-5	OLD	20113155	위대한 계시	2011-11-24	177000	1.0	-1128000	-86.4	46060500	37	-194	-84	7029	3	3
20120105	1	1	0	OLD	20112207	미션임파서블:고스트프로토콜	2011-12-15	537772500	40.1	-53535500	-9.1	43442985500	71724	-8213	-10.3	5719319	530	2376
20120105	2	2	0	OLD	20112621	셜록홈즈 : 그림자 게임	2011-12-21	284209500	21.2	-40330000	-12.4	12176288500	38942	-5661	-12.7	1649157	298	1463
20120105	3	3	0	NEW	20113652	다크아워	2012-01-05	179605000	13.4	179605000	100	179605000	22325	22325	100	22325	305	1414
20120105	4	4	-1	OLD	20113271	프렌즈: 몬스터섬의비밀 3D	2011-12-29	142013500	10.6	17693500	14.2	2147601500	20394	2727	15.4	290565	248	682
20120105	5	5	-1	OLD	19940256	라이온 킹	1994-07-02	84533500	6.3	-34842500	-29.2	2413412500	8177	-3185	-28	225380	196	457
