date	rnum	rank	rankInten	rankOldAndNew	movieCd	movieNm	openDt	salesAmt	salesShare	salesInten	salesChange	salesAcc	audiCnt	audiInten	audiChange	audiAcc	scrnCnt	showCnt
20130102	3	3	0	NEW	20112781	밍크코트	2012-01-12	80000	11.4	80000	100	22408600	10	10	100	3030	1	1
20130102	4	3	5	OLD	20112795	영화판	2012-12-06	64000	9.1	-14000	-17.9	9385500	10	-3	-23.1	1386	5	5
20130102	5	5	1	OLD	20121072	남쪽으로 간다	2012-11-15	27500	3.9	-24000	-46.6	8308250	8	-7	-46.7	2255	4	4
20130102	6	5	0	OLD	20121550	개들의 전쟁	2012-11-22	64000	9.1	-49000	-43.4	171181571	8	-8	-50	23374	1	1
20130102	7	5	1	OLD	20126507	지난 여름, 갑자기	2012-11-15	27500	3.9	-24000	-46.6	11425250	8	-7	-46.7	2725	4	4
20130102	8	8	2	OLD	20122761	차이나 블루	2012-12-13	51000	7.3	28000	121.7	3638400	7	4	133.3	478	3	3
20130102	9	8	0	NEW	20101249	종로의 기적	2011-06-02	56000	8.0	56000	100	52584900	7	7	100	7062	1	1
20130102	10	10	-9	OLD	20126001	백야	2012-11-15	41000	5.8	-496000	-92.4	33716200	6	-62	-91.2	4695	3	3
20130102	1	1	0	OLD	20124039	타워	2012-12-25	1145992000	67.6	-1966049500	-63.2	18916290000	162240	-254070	-61	2593139	612	3005
20130102	2	2	0	OLD	20124399	반창꼬	2012-12-19	391752500	23.1	-673069500	-63.2	13916427219	55264	-86616	-61	1927679	374	1708
20130102	3	3	0	OLD	20128687	가문의 영광5 - 가문의 귀환	2012-12-19	90131500	5.3	-272384000	-75.1	7697703500	12701	-35504	-73.7	1073129	224	770
20130102	4	4	0	OLD	20124936	나의 PS 파트너 	2012-12-06	42196000	2.5	-32794500	-43.7	13665793116	5673	-3719	-39.6	1801896	80	216
20130102	5	5	0	NEW	20124935	박수건달	2013-01-09	19662000	1.2	19662000	100	55224000	2616	2616	100	7369	7	7
20130102	6	6	-1	OLD	20088506	26년	2012-11-29	5590500	0.3	-13096000	-70.1	21136155145	782	-1639	-67.7	2943678	29	60
20130102	7	7	0	NEW	20123161	늑대소년-확장판	2012-12-06	122000	0.0	122000	100	2868302500	19	19	100	414083	1	1
20130102	8	7	-1	OLD	20124054	늑대소년	2012-10-31	144000	0.0	-683000	-82.6	46591078000	19	-101	-84.2	6654529	1	4
20130102	9	9	0	NEW	20126580	색	 	1112	0.0	1112	100	50112	2	2	100	51	1	1
20130102	10	9	0	NEW	20126126	사공이 많으니까	 	1112	0.0	1112	100	7994	2	2	100	64	1	1
20130102	1	1	0	OLD	20112561	원 데이	2012-12-13	10604000	21.2	-12972000	-55	1313734000	1457	-1406	-49.1	179390	24	62
20130102	2	2	0	NEW	20121094	로봇 앤 프랭크	2013-01-17	9793000	19.6	9793000	100	9793000	1381	1381	100	1381	7	7
20130102	3	3	-1	OLD	20122101	아무르	2012-12-19	8213000	16.4	-9292500	-53.1	215779400	1177	-942	-44.5	27808	29	52
20130102	4	4	0	NEW	20122901	마진 콜: 24시간, 조작된 진실	2013-01-03	4403000	8.8	4403000	100	8811000	733	733	100	1410	4	4
20130102	5	5	-2	OLD	20122229	로얄 어페어	2012-12-27	3310500	6.6	-4813000	-59.2	50946500	442	-518	-54	6395	16	33
20130102	6	6	-1	OLD	19780066	사운드 오브 뮤직	1978-02-04	632000	1.3	-355000	-36	16284500	311	-160	-34	7426	1	3
20130102	7	7	-3	OLD	20122861	고양이를 빌려드립니다	2012-12-13	1706000	3.4	-2066500	-54.8	77967300	238	-266	-52.8	10093	12	20
20130102	8	8	0	NEW	20123202	잊혀진 꿈의 동굴	2013-01-10	2782000	5.6	2782000	100	2782000	214	214	100	214	1	1
20130102	9	9	0	NEW	20120363	바람의 검심	2013-01-03	1451000	2.9	1451000	100	9826000	210	210	100	1376	2	3
20130102	10	10	0	OLD	19980230	아라비아의 로렌스	1998-10-24	214000	0.4	2000	0.9	582000	107	1	0.9	291	1	2
20130102	1	1	0	OLD	20128274	레미제라블	2012-12-19	677146500	40.5	-1528966500	-69.3	26311865000	96037	-197183	-67.2	3599364	580	2349
20130102	2	2	0	OLD	20128386	라이프 오브 파이	2013-01-01	459309500	27.5	-1006100000	-68.7	1982794000	49926	-111112	-69	216054	388	1754
20130102	3	3	1	OLD	20129388	주먹왕 랄프	2012-12-19	145100500	8.7	-244502000	-62.8	5008265000	20970	-32151	-60.5	690954	273	551
20130102	4	4	-1	OLD	20125048	호빗: 뜻밖의 여정	2012-12-13	141589000	8.5	-323047500	-69.5	22330294566	18568	-39782	-68.2	2682042	275	760
20130102	5	5	0	OLD	20126388	잠베지아: 신비한 나무섬의 비밀	2012-12-25	113445000	6.8	-174452000	-60.6	2155934000	16657	-23369	-58.4	297286	236	483
20130102	6	6	0	OLD	20122523	니코: 산타비행단의 모험	2012-12-25	106466000	6.4	-161903500	-60.3	2050869000	16255	-21822	-57.3	297394	220	444
20130102	7	7	1	OLD	20128247	극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」	2012-12-19	8780750	0.5	-13014250	-59.7	1311826500	1963	-3078	-61.1	336564	39	61
20130102	8	8	-1	OLD	20126407	가디언즈	2012-11-29	11092500	0.7	-33044500	-74.9	8138240000	1674	-4633	-73.5	1064231	41	74
20130102	9	9	0	OLD	20123217	극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」	2012-12-19	3706250	0.2	-8050750	-68.5	932433500	1147	-2352	-67.2	277944	26	40
20130102	10	10	0	OLD	20122192	극장판 파워레인저: 캡틴포스 VS 미라클포스 199 히어로 대결전 	2012-12-13	1631000	0.1	-3613000	-68.9	742480000	273	-508	-65	108457	10	11
20130103	1	1	0	NEW	20113231	누나	2013-01-03	1012000	43.6	1012000	100	3177500	138	138	100	404	12	22
20130103	2	2	8	OLD	20126001	백야	2012-11-15	859000	37.0	818000	1995.1	34575200	98	92	1533.3	4793	4	4
20130103	3	3	0	NEW	20124060	범죄소년	2012-11-22	147000	6.3	147000	100	81988800	19	19	100	11819	2	2
20130103	4	4	-2	OLD	20120107	내가 고백을 하면	2012-11-15	96000	4.1	-8000	-7.7	88176000	12	-1	-7.7	11584	1	1
20130103	5	5	0	NEW	20127190	오하이오 삿포로	2013-01-03	40000	1.7	40000	100	311721	8	8	100	171	1	1
20130103	6	5	0	NEW	20121421	가족시네마	2012-11-08	47000	2.0	47000	100	19247000	8	8	100	2610	2	2
20130103	7	7	0	NEW	20128609	반드시 크게 들을 것 2 : Wild Days	2012-11-22	25000	1.1	25000	100	14339800	4	4	100	1959	2	2
20130103	8	7	-2	OLD	20126507	지난 여름, 갑자기	2012-11-15	16000	0.7	-11500	-41.8	11441250	4	-4	-50	2729	1	1
20130103	9	7	-4	OLD	20112795	영화판	2012-12-06	24000	1.0	-40000	-62.5	9409500	4	-6	-60	1390	1	1
20130103	10	7	-2	OLD	20121072	남쪽으로 간다	2012-11-15	16000	0.7	-11500	-41.8	8324250	4	-4	-50	2259	1	1
20130103	1	1	0	OLD	20124039	타워	2012-12-25	940541000	67.7	-205451000	-17.9	19856831000	133774	-28466	-17.5	2726913	614	2990
20130103	2	2	0	OLD	20124399	반창꼬	2012-12-19	331029500	23.8	-60723000	-15.5	14247456719	47196	-8068	-14.6	1974875	371	1686
20130103	3	3	0	OLD	20128687	가문의 영광5 - 가문의 귀환	2012-12-19	70381500	5.1	-19750000	-21.9	7768085000	10019	-2682	-21.1	1083148	209	714
20130103	4	4	0	OLD	20124936	나의 PS 파트너 	2012-12-06	31055000	2.2	-11141000	-26.4	13696848116	4173	-1500	-26.4	1806069	68	182
20130103	5	5	14	OLD	20126583	마이 리틀 히어로	2013-01-09	11824000	0.9	11824000	100	28528000	1478	1478	100	3806	10	10
20130103	6	6	0	OLD	20088506	26년	2012-11-29	4153500	0.3	-1437000	-25.7	21140308645	585	-197	-25.2	2944263	26	58
20130103	7	7	0	OLD	20124054	늑대소년	2012-10-31	142000	0.0	-2000	-1.4	46591220000	22	3	15.8	6654551	1	4
20130103	8	8	0	NEW	20124074	건축학개론	2012-03-22	134400	0.0	134400	100	30222830400	17	17	100	4111085	1	1
20130103	9	9	0	NEW	20123365	전망좋은해변-두여자	2012-12-26	30000	0.0	30000	100	260000	5	5	100	40	1	1
20130103	10	10	0	NEW	20124066	은교	2012-04-25	24000	0.0	24000	100	9918298444	3	3	100	1346362	1	1
20130103	1	1	1	OLD	20121094	로봇 앤 프랭크	2013-01-17	10585000	20.1	792000	8.1	20378000	1555	174	12.6	2936	7	7
20130103	2	2	-1	OLD	20112561	원 데이	2012-12-13	10901500	20.7	297500	2.8	1324635500	1492	35	2.4	180882	27	67
20130103	3	3	0	OLD	20122101	아무르	2012-12-19	6558000	12.5	-1655000	-20.2	222337400	932	-245	-20.8	28740	28	46
20130103	4	4	0	OLD	20122901	마진 콜: 24시간, 조작된 진실	2013-01-03	5858000	11.1	1455000	33	14669000	867	134	18.3	2277	29	70
20130103	5	5	16	OLD	20122005	다시, 뜨겁게 사랑하라!	2013-01-03	4907500	9.3	4698500	2248.1	18864500	699	671	2396.4	2478	31	62
20130103	6	6	-1	OLD	20122229	로얄 어페어	2012-12-27	4268500	8.1	958000	28.9	55215000	561	119	26.9	6956	17	27
20130103	7	7	-1	OLD	19780066	사운드 오브 뮤직	1978-02-04	565000	1.1	-67000	-10.6	16849500	267	-44	-14.1	7693	1	3
20130103	8	8	0	NEW	20124726	스탠리의 도시락 	2012-03-08	1398000	2.7	1398000	100	316875000	233	233	100	47441	1	1
20130103	9	9	-2	OLD	20122861	고양이를 빌려드립니다	2012-12-13	1115000	2.1	-591000	-34.6	79082300	163	-75	-31.5	10256	12	17
20130103	10	10	-1	OLD	20120363	바람의 검심	2013-01-03	1107000	2.1	-344000	-23.7	10933000	153	-57	-27.1	1529	7	10
20130103	1	1	0	OLD	20128274	레미제라블	2012-12-19	586184000	38.4	-90962500	-13.4	26898049000	83450	-12587	-13.1	3682814	576	2312
20130103	2	2	0	OLD	20128386	라이프 오브 파이	2013-01-01	447731500	29.4	-11578000	-2.5	2430525500	48958	-968	-1.9	265012	385	1737
20130103	3	3	0	OLD	20129388	주먹왕 랄프	2012-12-19	126702500	8.3	-18398000	-12.7	5134967500	18701	-2269	-10.8	709655	259	472
20130103	4	4	1	OLD	20126388	잠베지아: 신비한 나무섬의 비밀	2012-12-25	100203500	6.6	-13241500	-11.7	2256137500	15061	-1596	-9.6	312347	205	402
20130103	5	5	-1	OLD	20125048	호빗: 뜻밖의 여정	2012-12-13	112061500	7.3	-29527500	-20.9	22442356066	14715	-3853	-20.8	2696757	265	725
20130103	6	6	0	OLD	20122523	니코: 산타비행단의 모험	2012-12-25	91718000	6.0	-14748000	-13.9	2142587000	14225	-2030	-12.5	311619	189	371
20130103	7	7	5	OLD	20121622	호두까기인형 3D	2013-01-03	34486000	2.3	33799500	4923.5	54970500	5390	5296	5634	7888	126	273
20130103	8	8	-1	OLD	20128247	극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」	2012-12-19	4664000	0.3	-4116750	-46.9	1316490500	1296	-667	-34	337860	27	42
20130103	9	9	0	OLD	20123217	극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」	2012-12-19	3423500	0.2	-282750	-7.6	935857000	1092	-55	-4.8	279036	22	36
20130103	10	10	-2	OLD	20126407	가디언즈	2012-11-29	6220500	0.4	-4872000	-43.9	8144460500	939	-735	-43.9	1065170	23	39
20130104	1	1	0	OLD	20113231	누나	2013-01-03	523500	45.8	-488500	-48.3	3701000	69	-69	-50	473	13	24
20130104	2	2	5	OLD	20121072	남쪽으로 간다	2012-11-15	194500	17.0	178500	1115.6	8518750	59	55	1375	2318	2	2
20130104	3	2	5	OLD	20126507	지난 여름, 갑자기	2012-11-15	194500	17.0	178500	1115.6	11635750	59	55	1375	2788	2	2
20130104	4	4	-2	OLD	20126001	백야	2012-11-15	126000	11.0	-733000	-85.3	34701200	18	-80	-81.6	4811	2	2
20130104	5	5	2	OLD	20112795	영화판	2012-12-06	43000	3.8	19000	79.2	9452500	7	3	75	1397	2	2
20130104	6	6	5	OLD	20121550	개들의 전쟁	2012-11-22	32000	2.8	11000	52.4	171234571	4	1	33.3	23381	1	1
20130104	7	7	0	OLD	20128609	반드시 크게 들을 것 2 : Wild Days	2012-11-22	24000	2.1	-1000	-4	14363800	3	-1	-25	1962	1	1
20130104	8	8	-4	OLD	20120107	내가 고백을 하면	2012-11-15	5000	0.4	-91000	-94.8	88181000	1	-11	-91.7	11585	1	1
20130104	1	1	0	OLD	20124039	타워	2012-12-25	1140549000	67.8	200008000	21.3	20997380000	153342	19568	14.6	2880255	608	3081
20130104	2	2	0	OLD	20124399	반창꼬	2012-12-19	394371529	23.5	63342029	19.1	14641828248	53044	5848	12.4	2027919	365	1730
20130104	3	3	0	OLD	20128687	가문의 영광5 - 가문의 귀환	2012-12-19	76596500	4.6	6215000	8.8	7844681500	10541	522	5.2	1093689	210	750
20130104	4	4	0	OLD	20124936	나의 PS 파트너 	2012-12-06	34331500	2.0	3276500	10.6	13731179616	4369	196	4.7	1810438	66	178
20130104	5	5	0	OLD	20126583	마이 리틀 히어로	2013-01-09	23740000	1.4	11916000	100.8	52268000	3193	1715	116	6999	22	22
20130104	6	6	0	NEW	20124935	박수건달	2013-01-09	6600000	0.4	6600000	100	61824000	1100	1100	100	8469	6	6
20130104	7	7	-1	OLD	20088506	26년	2012-11-29	5206000	0.3	1052500	25.3	21145514645	719	134	22.9	2944982	25	62
20130104	8	8	-1	OLD	20124054	늑대소년	2012-10-31	159000	0.0	17000	12	46591379000	25	3	13.6	6654576	2	5
20130104	9	9	0	NEW	20124075	내가 살인범이다	2012-11-08	16000	0.0	16000	100	20392322000	2	2	100	2729805	1	1
20130104	1	1	1	OLD	20112561	원 데이	2012-12-13	14499000	25.4	3597500	33	1339134500	1794	302	20.2	182676	25	65
20130104	2	2	1	OLD	20122101	아무르	2012-12-19	9073500	15.9	2515500	38.4	231410900	1180	248	26.6	29920	29	49
20130104	3	3	-2	OLD	20121094	로봇 앤 프랭크	2013-01-17	7042000	12.3	-3543000	-33.5	27420000	1006	-549	-35.3	3942	4	4
20130104	4	4	1	OLD	20122005	다시, 뜨겁게 사랑하라!	2013-01-03	5567000	9.8	659500	13.4	24431500	743	44	6.3	3221	31	62
20130104	5	5	-1	OLD	20122901	마진 콜: 24시간, 조작된 진실	2013-01-03	5497500	9.6	-360500	-6.2	20166500	726	-141	-16.3	3003	28	71
20130104	6	6	8	OLD	19980230	아라비아의 로렌스	1998-10-24	1366000	2.4	1238000	967.2	2076000	678	614	959.4	1033	2	5
20130104	7	7	-1	OLD	20122229	로얄 어페어	2012-12-27	5052000	8.9	783500	18.4	60267000	617	56	10	7573	19	32
20130104	8	8	1	OLD	20122861	고양이를 빌려드립니다	2012-12-13	1594000	2.8	479000	43	80676300	201	38	23.3	10457	10	14
20130104	9	9	1	OLD	20120363	바람의 검심	2013-01-03	1035500	1.8	-71500	-6.5	11968500	133	-20	-13.1	1662	7	10
20130104	10	10	3	OLD	20120941	엔딩노트	2012-11-29	747500	1.3	200000	36.5	64339500	127	32	33.7	9214	6	11
20130104	1	1	0	OLD	20128274	레미제라블	2012-12-19	752785500	40.3	166601500	28.4	27650834500	99915	16465	19.7	3782729	588	2410
20130104	2	2	0	OLD	20128386	라이프 오브 파이	2013-01-01	589037000	31.6	141305500	31.6	3019562500	61469	12511	25.6	326481	391	1775
20130104	3	3	0	OLD	20129388	주먹왕 랄프	2012-12-19	129691500	7.0	2989000	2.4	5264659000	18842	141	0.8	728497	257	468
20130104	4	4	1	OLD	20125048	호빗: 뜻밖의 여정	2012-12-13	133150565	7.1	21089065	18.8	22575506631	16651	1936	13.2	2713408	262	738
20130104	5	5	-1	OLD	20126388	잠베지아: 신비한 나무섬의 비밀	2012-12-25	109517500	5.9	9314000	9.3	2365655000	16371	1310	8.7	328718	203	411
20130104	6	6	0	OLD	20122523	니코: 산타비행단의 모험	2012-12-25	91298500	4.9	-419500	-0.5	2233885500	13887	-338	-2.4	325506	192	370
20130104	7	7	0	OLD	20121622	호두까기인형 3D	2013-01-03	36972500	2.0	2486500	7.2	91943000	5733	343	6.4	13621	132	288
20130104	8	8	0	OLD	20128247	극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」	2012-12-19	4462500	0.2	-201500	-4.3	1320953000	1194	-102	-7.9	339054	25	43
20130104	9	9	1	OLD	20126407	가디언즈	2012-11-29	6497500	0.3	277000	4.5	8150958000	959	20	2.1	1066129	26	41
20130104	10	10	-1	OLD	20123217	극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」	2012-12-19	2945000	0.2	-478500	-14	938802000	958	-134	-12.3	279994	20	35
20130105	1	1	0	OLD	20113231	누나	2013-01-03	2464500	59.7	1941000	370.8	6165500	298	229	331.9	771	14	24
20130105	2	2	6	OLD	20120107	내가 고백을 하면	2012-11-15	540000	13.1	535000	10700	88721000	60	59	5900	11645	1	1
20130105	3	3	0	NEW	20127526	러시안 소설	2013-09-19	444000	10.8	444000	100	930000	56	56	100	117	1	1
20130105	4	4	0	NEW	20127190	오하이오 삿포로	2013-01-03	235000	5.7	235000	100	546721	47	47	100	218	1	1
20130105	5	5	-1	OLD	20126001	백야	2012-11-15	159000	3.9	33000	26.2	34860200	21	3	16.7	4832	3	3
20130105	6	6	-4	OLD	20126507	지난 여름, 갑자기	2012-11-15	70000	1.7	-124500	-64	11705750	19	-40	-67.8	2807	3	3
20130105	7	6	-4	OLD	20121072	남쪽으로 간다	2012-11-15	70000	1.7	-124500	-64	8588750	19	-40	-67.8	2337	3	3
20130105	8	8	-3	OLD	20112795	영화판	2012-12-06	116000	2.8	73000	169.8	9568500	16	9	128.6	1413	3	4
20130105	9	9	0	NEW	20120430	철가방 우수氏	2012-11-22	10000	0.2	10000	100	601821500	2	2	100	92034	1	1
20130105	10	9	0	NEW	20121421	가족시네마	2012-11-08	10000	0.2	10000	100	19257000	2	2	100	2612	1	1
20130105	1	1	0	OLD	20124039	타워	2012-12-25	2540619000	72.4	1400070000	122.8	23537999000	340338	186996	121.9	3220593	638	3321
20130105	2	2	0	OLD	20124399	반창꼬	2012-12-19	759038539	21.6	364667010	92.5	15400866787	101167	48123	90.7	2129086	374	1742
20130105	3	3	0	OLD	20128687	가문의 영광5 - 가문의 귀환	2012-12-19	150404000	4.3	73807500	96.4	7995085500	20187	9646	91.5	1113876	202	696
20130105	4	4	0	OLD	20124936	나의 PS 파트너 	2012-12-06	52667000	1.5	18335500	53.4	13783846616	6600	2231	51.1	1817038	66	166
20130105	5	5	2	OLD	20088506	26년	2012-11-29	7076500	0.2	1870500	35.9	21152591145	968	249	34.6	2945950	18	51
20130105	6	6	2	OLD	20124054	늑대소년	2012-10-31	434000	0.0	275000	173	46591813000	69	44	176	6654645	1	6
20130105	7	7	0	NEW	20124050	화차	2012-03-08	481500	0.0	481500	100	18459909500	54	54	100	2436492	1	1
20130105	1	1	0	OLD	20112561	원 데이	2012-12-13	24837000	28.0	10338000	71.3	1363971500	3022	1228	68.5	185698	26	57
20130105	2	2	0	OLD	20122101	아무르	2012-12-19	16130000	18.2	7056500	77.8	247540900	2025	845	71.6	31945	30	49
20130105	3	3	1	OLD	20122005	다시, 뜨겁게 사랑하라!	2013-01-03	10514000	11.9	4947000	88.9	34945500	1355	612	82.4	4576	34	58
20130105	4	4	1	OLD	20122901	마진 콜: 24시간, 조작된 진실	2013-01-03	9224000	10.4	3726500	67.8	29390500	1202	476	65.6	4205	30	64
20130105	5	5	2	OLD	20122229	로얄 어페어	2012-12-27	8472000	9.5	3420000	67.7	68739000	1027	410	66.5	8600	19	30
20130105	6	6	0	OLD	19980230	아라비아의 로렌스	1998-10-24	1403000	1.6	37000	2.7	3479000	689	11	1.6	1722	2	5
20130105	7	7	1	OLD	20122861	고양이를 빌려드립니다	2012-12-13	3399500	3.8	1805500	113.3	84075800	457	256	127.4	10914	13	19
20130105	8	8	1	OLD	20120363	바람의 검심	2013-01-03	2221000	2.5	1185500	114.5	14189500	266	133	100	1928	7	10
20130105	9	9	5	OLD	20127494	늑대아이	2012-09-13	903000	1.0	600000	198	2298393261	214	151	239.7	333154	2	5
20130105	10	10	0	OLD	20120941	엔딩노트	2012-11-29	1399500	1.6	652000	87.2	65739000	208	81	63.8	9422	5	9
20130105	1	1	0	OLD	20128274	레미제라블	2012-12-19	1706651000	41.6	953865500	126.7	29357485500	226161	126246	126.4	4008890	578	2444
20130105	2	2	0	OLD	20128386	라이프 오브 파이	2013-01-01	1354410000	33.0	765373000	129.9	4373972500	143255	81786	133.1	469736	392	1849
20130105	3	3	0	OLD	20129388	주먹왕 랄프	2012-12-19	262626000	6.4	132934500	102.5	5527285000	36713	17871	94.8	765210	277	562
20130105	4	4	0	OLD	20125048	호빗: 뜻밖의 여정	2012-12-13	277891085	6.8	144740520	108.7	22853397716	34195	17544	105.4	2747603	260	706
20130105	5	5	0	OLD	20126388	잠베지아: 신비한 나무섬의 비밀	2012-12-25	217930500	5.3	108413000	99	2583585500	31588	15217	93	360306	238	525
20130105	6	6	0	OLD	20122523	니코: 산타비행단의 모험	2012-12-25	165244500	4.0	73946000	81	2399130000	24036	10149	73.1	349542	226	453
20130105	7	7	0	OLD	20121622	호두까기인형 3D	2013-01-03	74120000	1.8	37147500	100.5	166063000	10866	5133	89.5	24487	125	297
20130105	8	8	1	OLD	20126407	가디언즈	2012-11-29	20646500	0.5	14149000	217.8	8171604500	2938	1979	206.4	1069067	41	67
20130105	9	9	-1	OLD	20128247	극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」	2012-12-19	7410000	0.2	2947500	66.1	1328363000	2045	851	71.3	341099	28	47
