date	rnum	rank	rankInten	rankOldAndNew	movieCd	movieNm	openDt	salesAmt	salesShare	salesInten	salesChange	salesAcc	audiCnt	audiInten	audiChange	audiAcc	scrnCnt	showCnt
20140102	5	5	-1	OLD	20134047	로렌스 애니웨이	2013-12-19	2334000	7.3	-2040500	-46.6	79595956	337	-167	-33.1	10156	19	21
20140102	6	6	0	NEW	19590006	벤허	1972-09-07	520000	1.6	520000	100	24911932	260	260	100	12008	1	2
20140102	7	7	0	OLD	20136947	포르노 아티스트	2013-12-26	402000	1.3	-16000	-3.8	9543000	201	-8	-3.8	4704	1	1
20140102	8	8	-3	OLD	20133421	셜리에 관한 모든 것	2013-12-26	1187000	3.7	-1433500	-54.7	17794900	171	-156	-47.7	2254	8	11
20140102	9	9	3	OLD	20136929	건	2013-12-26	725000	2.3	340000	88.3	6032000	145	68	88.3	1206	2	2
20140102	10	10	-4	OLD	19638016	007 제2편 : 위기일발	1973-09-21	247000	0.8	-227000	-47.9	8167000	121	-116	-48.9	4071	1	4
20140102	1	1	1	OLD	20134046	월터의 상상은 현실이 된다	2013-12-31	315797000	20.9	-575575500	-64.6	1950211500	45324	-73318	-61.8	271244	346	1617
20140102	2	2	1	OLD	20134206	썬더와 마법저택	2013-12-24	293157000	19.4	-294309000	-50.1	3990038000	44810	-38203	-46	587118	347	729
20140102	3	3	-2	OLD	20131246	엔더스 게임	2013-12-31	289381000	19.1	-947715000	-76.6	2755765000	40033	-119717	-74.9	366316	455	2053
20140102	4	4	0	OLD	20135428	어바웃 타임	2013-12-05	238444500	15.7	-257121000	-51.9	21642983000	33220	-29681	-47.2	2952186	273	808
20140102	5	5	0	OLD	20135369	저스틴	2013-12-31	140259500	9.3	-224896500	-61.6	743145000	21650	-30419	-58.4	110395	305	630
20140102	6	6	0	OLD	20134267	호빗: 스마우그의 폐허	2013-12-12	102833000	6.8	-151430500	-59.6	16921281049	14094	-18623	-56.9	2162689	172	379
20140102	7	7	0	OLD	20134984	다이노소어 어드벤처 3D	2013-12-19	86716000	5.7	-138514500	-61.5	4452876500	11471	-16321	-58.7	546427	238	360
20140102	8	8	0	OLD	20136308	비행기	2013-12-19	21631000	1.4	-16934000	-43.9	1557797500	3059	-2202	-41.9	217973	55	69
20140102	9	9	0	OLD	20135427	세이빙 산타	2013-12-19	13755000	0.9	-15970500	-53.7	1466644500	2086	-2182	-51.1	227102	93	108
20140102	10	10	0	OLD	20136891	백은제국	2013-12-24	360000	0.0	0	0	3090000	720	0	0	1910	1	4
20140103	1	1	0	NEW	20134606	윤희	2014-01-09	4000000	45.6	4000000	100	4000000	500	500	100	500	2	2
20140103	2	2	0	OLD	20135521	잉여들의 히치하이킹	2013-11-28	1574000	17.9	-806000	-33.9	159802500	221	-217	-49.5	23036	10	13
20140103	3	3	2	OLD	20134474	시바, 인생을 던져	2013-12-19	855000	9.7	402000	88.7	23023400	109	46	73	2981	11	15
20140103	4	4	0	NEW	20130501	들개	2014-04-03	616000	7.0	616000	100	616000	77	77	100	77	1	1
20140103	5	5	2	OLD	20122782	그녀가 부른다	2013-12-26	405000	4.6	120000	42.1	13412000	74	24	48	2311	3	3
20140103	6	6	0	OLD	20136892	청야	2013-12-26	363000	4.1	83000	29.6	12808000	73	13	21.7	3572	5	11
20140103	7	7	8	OLD	20136509	청춘예찬	2014-01-02	240000	2.7	213000	788.9	267000	35	30	600	40	3	4
20140103	8	8	-4	OLD	20120108	지슬 - 끝나지 않은 세월2	2013-03-21	132000	1.5	-322000	-70.9	987025100	22	-47	-68.1	143867	3	3
20140103	9	9	-1	OLD	20130982	풍경	2013-12-12	131000	1.5	-16000	-10.9	11977600	20	-4	-16.7	1781	6	6
20140103	10	10	0	NEW	20121741	누구의 딸도 아닌 해원	2013-02-28	108000	1.2	108000	100	270229400	14	14	100	35086	1	1
20140103	1	1	0	OLD	20134803	변호인	2013-12-18	1915511000	65.1	64578000	3.5	49799750000	254996	-8385	-3.2	6876851	854	4228
20140103	2	2	0	OLD	20124938	용의자	2013-12-24	865464500	29.4	57551500	7.1	19317866000	115172	964	0.8	2673278	607	2456
20140103	3	3	3	OLD	20138224	플랜맨	2014-01-09	76733000	2.6	75467000	5961.1	97304000	9647	9436	4472	13299	46	46
20140103	4	4	-1	OLD	20134123	집으로 가는 길	2013-12-11	71256000	2.4	3027500	4.4	12663374745	9603	55	0.6	1801825	148	329
20140103	5	5	-1	OLD	20139981	캐치미	2013-12-18	11265500	0.4	1229000	12.2	3344295000	1571	157	11.1	487167	50	94
20140103	6	6	0	NEW	20122787	또 하나의 약속	2014-02-06	3375000	0.1	3375000	100	10978000	375	375	100	1432	2	2
20140103	7	7	-2	OLD	20136061	결혼전야	2013-11-21	838000	0.0	-2982000	-78.1	8438942719	167	-568	-77.3	1213761	4	4
20140103	8	8	0	NEW	20123383	화이: 괴물을 삼킨 아이	2013-10-09	104000	0.0	104000	100	17695516795	13	13	100	2394466	1	1
20140103	9	9	0	NEW	20136920	거짓말 섹스가 좋아2	2013-12-24	40000	0.0	40000	100	2940000	10	10	100	4480	1	1
20140103	10	9	-2	OLD	20136998	몽정애-꿈 속의 여인	2013-12-31	40000	0.0	-705000	-94.6	870000	10	-150	-93.8	200	1	1
20140103	1	1	0	OLD	20133704	그렇게 아버지가 된다	2013-12-19	18383000	48.5	5070000	38.1	442292562	2295	466	25.5	58255	38	90
20140103	2	2	0	NEW	19508011	이브의 모든 것	 	1405000	3.7	1405000	100	1819000	700	700	100	838	1	4
20140103	3	3	0	OLD	20133882	시절인연	2014-01-01	5094000	13.4	1539000	43.3	10068000	636	144	29.3	1323	21	41
20140103	4	4	-2	OLD	20136289	아무도 머물지 않았다	2013-12-26	4128000	10.9	480500	13.2	61330000	529	13	2.5	8016	26	37
20140103	5	5	0	OLD	20134047	로렌스 애니웨이	2013-12-19	2175000	5.7	-159000	-6.8	81770956	261	-76	-22.6	10417	15	17
20140103	6	6	2	OLD	20133421	셜리에 관한 모든 것	2013-12-26	1767000	4.7	580000	48.9	19561900	244	73	42.7	2498	8	13
20140103	7	7	0	OLD	20136947	포르노 아티스트	2013-12-26	442000	1.2	40000	10	9985000	221	20	10	4925	1	1
20140103	8	8	-2	OLD	19590006	벤허	1972-09-07	368000	1.0	-152000	-29.2	25279932	184	-76	-29.2	12192	1	2
20140103	9	9	1	OLD	19638016	007 제2편 : 위기일발	1973-09-21	230000	0.6	-17000	-6.9	8397000	115	-6	-5	4186	1	3
20140103	10	10	1	OLD	20135462	글로리아	2013-12-05	694000	1.8	151000	27.8	54528400	102	27	36	7309	3	3
20140103	1	1	0	OLD	20134046	월터의 상상은 현실이 된다	2013-12-31	369438149	22.9	53641149	17	2319649649	49612	4288	9.5	320856	348	1615
20140103	2	2	0	OLD	20134206	썬더와 마법저택	2013-12-24	297497000	18.5	4340000	1.5	4287535000	44505	-305	-0.7	631623	346	745
20140103	3	3	0	OLD	20131246	엔더스 게임	2013-12-31	296497000	18.4	7116000	2.5	3052262000	38763	-1270	-3.2	405079	458	2043
20140103	4	4	0	OLD	20135428	어바웃 타임	2013-12-05	270664500	16.8	32220000	13.5	21913647500	34872	1652	5	2987058	276	825
20140103	5	5	0	OLD	20135369	저스틴	2013-12-31	149614000	9.3	9354500	6.7	892759000	23127	1477	6.8	133522	307	637
20140103	6	6	0	OLD	20134267	호빗: 스마우그의 폐허	2013-12-12	99267613	6.2	-3565387	-3.5	17020548662	12827	-1267	-9	2175516	170	387
20140103	7	7	0	OLD	20134984	다이노소어 어드벤처 3D	2013-12-19	76214000	4.7	-10502000	-12.1	4529090500	10139	-1332	-11.6	556566	238	349
20140103	8	8	0	OLD	20136308	비행기	2013-12-19	22235500	1.4	604500	2.8	1580033000	2911	-148	-4.8	220884	57	71
20140103	9	9	0	OLD	20135427	세이빙 산타	2013-12-19	13992500	0.9	237500	1.7	1480637000	2090	4	0.2	229192	94	108
20140103	10	10	0	OLD	20112373	맹룡과강	1974-10-11	900000	0.1	540000	150	4762000	1800	1080	150	3754	1	10
20140104	1	1	1	OLD	20135521	잉여들의 히치하이킹	2013-11-28	2027000	30.4	453000	28.8	161829500	254	33	14.9	23290	10	12
20140104	2	2	1	OLD	20134474	시바, 인생을 던져	2013-12-19	1608000	24.1	753000	88.1	24631400	208	99	90.8	3189	13	15
20140104	3	3	3	OLD	20136892	청야	2013-12-26	378000	5.7	15000	4.1	13186000	90	17	23.3	3662	1	5
20140104	4	4	1	OLD	20122782	그녀가 부른다	2013-12-26	492000	7.4	87000	21.5	13904000	84	10	13.5	2395	4	4
20140104	5	5	11	OLD	20119436	오래된 인력거	2011-12-15	540000	8.1	504000	1400	29191300	63	59	1475	4461	2	2
20140104	6	6	0	NEW	20136321	셔틀콕	2014-04-24	303000	4.5	303000	100	1500500	38	38	100	236	1	1
20140104	7	7	3	OLD	20121741	누구의 딸도 아닌 해원	2013-02-28	282000	4.2	174000	161.1	270511400	37	23	164.3	35123	1	1
20140104	8	8	0	OLD	20120108	지슬 - 끝나지 않은 세월2	2013-03-21	219500	3.3	87500	66.3	987244600	29	7	31.8	143896	1	1
20140104	9	9	0	NEW	20126003	길위에서	2013-05-23	168000	2.5	168000	100	359919500	28	28	100	53265	4	4
20140104	10	10	-3	OLD	20136509	청춘예찬	2014-01-02	140000	2.1	-100000	-41.7	407000	22	-13	-37.1	62	3	4
20140104	1	1	0	OLD	20134803	변호인	2013-12-18	3919826500	68.1	2004315500	104.6	53719576500	516834	261838	102.7	7393685	925	4604
20140104	2	2	0	OLD	20124938	용의자	2013-12-24	1709412500	29.7	843948000	97.5	21027278500	225926	110754	96.2	2899204	618	2571
20140104	3	3	1	OLD	20134123	집으로 가는 길	2013-12-11	111361500	1.9	40105500	56.3	12774736245	14483	4880	50.8	1816308	135	315
20140104	4	4	1	OLD	20139981	캐치미	2013-12-18	16803000	0.3	5537500	49.2	3361098000	2183	612	39	489350	47	83
20140104	5	5	2	OLD	20136061	결혼전야	2013-11-21	553000	0.0	-285000	-34	8439495719	110	-57	-34.1	1213871	2	2
20140104	6	6	0	NEW	20134124	배우는 배우다	2013-10-24	616000	0.0	616000	100	811818000	77	77	100	112025	1	1
20140104	7	7	2	OLD	20136920	거짓말 섹스가 좋아2	2013-12-24	40000	0.0	0	0	2980000	10	0	0	4490	1	1
20140104	1	1	0	OLD	20133704	그렇게 아버지가 된다	2013-12-19	34398000	47.3	16015000	87.1	476690562	4293	1998	87.1	62548	42	99
20140104	2	2	1	OLD	20133882	시절인연	2014-01-01	7761500	10.7	2667500	52.4	17829500	954	318	50	2277	21	37
20140104	3	3	-1	OLD	19508011	이브의 모든 것	 	1738000	2.4	333000	23.7	3557000	869	169	24.1	1707	1	4
20140104	4	4	0	OLD	20136289	아무도 머물지 않았다	2013-12-26	6744000	9.3	2616000	63.4	68074000	858	329	62.2	8874	25	32
20140104	5	5	0	OLD	20134047	로렌스 애니웨이	2013-12-19	5613500	7.7	3438500	158.1	87384456	659	398	152.5	11076	18	20
20140104	6	6	0	OLD	20133421	셜리에 관한 모든 것	2013-12-26	3266000	4.5	1499000	84.8	22827900	425	181	74.2	2923	9	13
20140104	7	7	0	NEW	20135367	오싱	2013-12-05	1500000	2.1	1500000	100	473068500	300	300	100	73364	1	1
20140104	8	8	3	OLD	20138272	프라미스드 랜드 	2013-12-12	1895500	2.6	1085500	134	175090162	227	127	127	23414	10	13
20140104	9	9	-1	OLD	19590006	벤허	1972-09-07	427000	0.6	59000	16	25706932	212	28	15.2	12404	1	2
20140104	10	10	2	OLD	20136810	러브액츄얼리: 크리스마스 에디션	2013-12-18	1279500	1.8	719500	128.5	224407647	160	89	125.4	29335	6	7
20140104	1	1	0	OLD	20134046	월터의 상상은 현실이 된다	2013-12-31	736648650	25.5	367210501	99.4	3056298299	97617	48005	96.8	418473	371	1604
20140104	2	2	1	OLD	20131246	엔더스 게임	2013-12-31	633360500	21.9	336863500	113.6	3685622500	81977	43214	111.5	487056	440	1956
20140104	3	3	-1	OLD	20134206	썬더와 마법저택	2013-12-24	445984000	15.4	148487000	49.9	4733519000	64603	20098	45.2	696226	396	893
20140104	4	4	0	OLD	20135428	어바웃 타임	2013-12-05	461375500	16.0	190711000	70.5	22375023000	58709	23837	68.4	3045767	277	828
20140104	5	5	0	OLD	20135369	저스틴	2013-12-31	250261500	8.7	100647500	67.3	1143020500	36912	13785	59.6	170434	330	663
20140104	6	6	0	OLD	20134267	호빗: 스마우그의 폐허	2013-12-12	196352654	6.8	97085041	97.8	17216901316	25447	12620	98.4	2200963	171	385
20140104	7	7	0	OLD	20134984	다이노소어 어드벤처 3D	2013-12-19	106692500	3.7	30478500	40	4635783000	13690	3551	35	570256	241	365
20140104	8	8	0	OLD	20136308	비행기	2013-12-19	30583000	1.1	8347500	37.5	1610616000	4102	1191	40.9	224986	62	82
20140104	9	9	0	OLD	20135427	세이빙 산타	2013-12-19	12604500	0.4	-1388000	-9.9	1493241500	1876	-214	-10.2	231068	80	92
20140104	10	10	0	NEW	20136891	백은제국	2013-12-24	360000	0.0	360000	100	3450000	720	720	100	2630	1	4
20140105	1	1	0	OLD	20135521	잉여들의 히치하이킹	2013-11-28	1709500	31.2	-317500	-15.7	163539000	223	-31	-12.2	23513	12	13
20140105	2	2	0	OLD	20134474	시바, 인생을 던져	2013-12-19	1263000	23.0	-345000	-21.5	25894400	163	-45	-21.6	3352	12	15
20140105	3	3	0	OLD	20136892	청야	2013-12-26	424000	7.7	46000	12.2	13610000	90	0	0	3752	3	8
20140105	4	4	0	NEW	20130482	잉투기	2013-11-14	552000	10.1	552000	100	127852600	69	69	100	17809	2	2
20140105	5	5	-1	OLD	20122782	그녀가 부른다	2013-12-26	260000	4.7	-232000	-47.2	14164000	52	-32	-38.1	2447	2	2
20140105	6	6	0	NEW	20130501	들개	2014-04-03	268000	4.9	268000	100	884000	34	34	100	111	1	1
20140105	7	7	3	OLD	20131263	사이비	2013-11-21	235000	4.3	61000	35.1	163480300	30	8	36.4	21962	2	2
20140105	8	8	5	OLD	20130982	풍경	2013-12-12	188000	3.4	125000	198.4	12228600	28	17	154.5	1820	5	5
20140105	9	9	0	OLD	20126003	길위에서	2013-05-23	165000	3.0	-3000	-1.8	360084500	27	-1	-3.6	53292	4	4
20140105	10	10	0	OLD	20136509	청춘예찬	2014-01-02	147000	2.7	7000	5	554000	23	1	4.5	85	2	4
20140105	1	1	0	OLD	20134803	변호인	2013-12-18	3487116000	68.3	-432710500	-11	57206692500	465470	-51364	-9.9	7859155	918	4484
20140105	2	2	0	OLD	20124938	용의자	2013-12-24	1513669500	29.6	-195743000	-11.5	22540948000	201849	-24077	-10.7	3101053	611	2482
20140105	3	3	0	OLD	20134123	집으로 가는 길	2013-12-11	88908500	1.7	-22453000	-20.2	12863644745	11678	-2805	-19.4	1827986	133	303
20140105	4	4	0	OLD	20139981	캐치미	2013-12-18	16062500	0.3	-740500	-4.4	3377160500	2070	-113	-5.2	491420	47	84
20140105	5	5	0	NEW	20136058	무서운 이야기 2	2013-06-05	78000	0.0	78000	100	3393767500	10	10	100	495535	1	1
20140105	6	5	0	NEW	20136998	몽정애-꿈 속의 여인	2013-12-31	40000	0.0	40000	100	910000	10	10	100	210	1	1
20140105	7	7	-2	OLD	20136061	결혼전야	2013-11-21	39000	0.0	-514000	-92.9	8439534719	7	-103	-93.6	1213878	1	1
20140105	1	1	0	OLD	20133704	그렇게 아버지가 된다	2013-12-19	31849000	50.8	-2549000	-7.4	508539562	4017	-276	-6.4	66565	41	100
20140105	2	2	0	OLD	20133882	시절인연	2014-01-01	7643000	12.2	-118500	-1.5	25472500	941	-13	-1.4	3218	22	41
20140105	3	3	1	OLD	20136289	아무도 머물지 않았다	2013-12-26	6255500	10.0	-488500	-7.2	74329500	793	-65	-7.6	9667	27	35
20140105	4	4	-1	OLD	19508011	이브의 모든 것	 	1179000	1.9	-559000	-32.2	4736000	587	-282	-32.5	2294	1	4
20140105	5	5	0	OLD	20134047	로렌스 애니웨이	2013-12-19	3642000	5.8	-1971500	-35.1	91026456	412	-247	-37.5	11488	15	18
20140105	6	6	0	OLD	20133421	셜리에 관한 모든 것	2013-12-26	2520000	4.0	-746000	-22.8	25347900	325	-100	-23.5	3248	8	13
20140105	7	7	1	OLD	20138272	프라미스드 랜드 	2013-12-12	1464000	2.3	-431500	-22.8	176554162	197	-30	-13.2	23611	14	17
20140105	8	8	1	OLD	19590006	벤허	1972-09-07	280000	0.4	-147000	-34.4	25986932	140	-72	-34	12544	1	2
20140105	9	9	1	OLD	20136810	러브액츄얼리: 크리스마스 에디션	2013-12-18	1018000	1.6	-261500	-20.4	225425647	130	-30	-18.8	29465	6	7
20140105	10	10	9	OLD	20138101	페어웰, 마이 퀸	2013-12-05	783000	1.2	412000	111.1	67541000	88	46	109.5	9268	2	2
20140105	1	1	0	OLD	20134046	월터의 상상은 현실이 된다	2013-12-31	668936500	26.4	-67712150	-9.2	3725234799	89214	-8403	-8.6	507687	373	1588
20140105	2	2	0	OLD	20131246	엔더스 게임	2013-12-31	520548500	20.5	-112812000	-17.8	4206171000	68284	-13693	-16.7	555340	434	1861
20140105	3	3	0	OLD	20134206	썬더와 마법저택	2013-12-24	403945500	15.9	-42038500	-9.4	5137464500	57978	-6625	-10.3	754204	392	888
20140105	4	4	0	OLD	20135428	어바웃 타임	2013-12-05	380069500	15.0	-81306000	-17.6	22755092500	48579	-10130	-17.3	3094346	273	804
20140105	5	5	0	OLD	20135369	저스틴	2013-12-31	235295000	9.3	-14966500	-6	1378315500	34345	-2567	-7	204779	331	679
20140105	6	6	0	OLD	20134267	호빗: 스마우그의 폐허	2013-12-12	162109500	6.4	-34243154	-17.4	17379010816	21053	-4394	-17.3	2222016	172	379
20140105	7	7	0	OLD	20134984	다이노소어 어드벤처 3D	2013-12-19	107246500	4.2	554000	0.5	4743029500	13627	-63	-0.5	583883	239	361
20140105	8	8	0	OLD	20136308	비행기	2013-12-19	31536000	1.2	953000	3.1	1642152000	4166	64	1.6	229152	64	84
20140105	9	9	0	OLD	20135427	세이빙 산타	2013-12-19	11546500	0.5	-1058000	-8.4	1504788000	1691	-185	-9.9	232759	80	91
20140105	10	10	0	OLD	20136891	백은제국	2013-12-24	360000	0.0	0	0	3810000	720	0	0	3350	1	4
20140106	1	1	0	OLD	20135521	잉여들의 히치하이킹	2013-11-28	1448000	42.8	-261500	-15.3	164987000	228	5	2.2	23741	10	13
20140106	2	2	1	OLD	20136892	청야	2013-12-26	517000	15.3	93000	21.9	14127000	105	15	16.7	3857	2	6
20140106	3	3	-1	OLD	20134474	시바, 인생을 던져	2013-12-19	622000	18.4	-641000	-50.8	26516400	84	-79	-48.5	3436	9	12
20140106	4	4	1	OLD	20122782	그녀가 부른다	2013-12-26	335000	9.9	75000	28.8	14499000	61	9	17.3	2508	4	4
20140106	5	5	3	OLD	20130982	풍경	2013-12-12	124000	3.7	-64000	-34	12352600	19	-9	-32.1	1839	4	5
20140106	6	6	5	OLD	20131245	블랙 가스펠	2013-11-14	120000	3.5	23000	23.7	354107500	15	4	36.4	51333	2	4
20140106	7	7	0	OLD	20131263	사이비	2013-11-21	106000	3.1	-129000	-54.9	163586300	14	-16	-53.3	21976	2	2
20140106	8	8	2	OLD	20136509	청춘예찬	2014-01-02	39000	1.2	-108000	-73.5	593000	6	-17	-73.9	91	2	2
20140106	9	9	0	NEW	20132807	어떤 시선	2013-10-24	21000	0.6	21000	100	203891800	4	4	100	31027	3	3
